You entered a buffer length of 100
 Z: 0.201733
X: 0.009827
 Y: 0.974730
 Z: 0.201489
X: 0.008118
 Y: 0.970945
 Z: 0.203931
X: 0.010560
 Y: 0.973387
 Z: 0.200635
X: 0.009339
 Y: 0.973265
 Z: 0.205274
X: 0.007386
 Y: 0.972777
 Z: 0.199902
X: 0.009339
 Y: 0.973021
 Z: 0.200879
X: 0.006775
 Y: 0.972044
 Z: 0.202466
X: 0.007264
 Y: 0.972288
 Z: 0.203931
X: 0.011170
 Y: 0.968504
 Z: 0.204419
X: 0.009705
 Y: 0.969725
 Z: 0.205762
X: 0.009583
 Y: 0.972899
 Z: 0.201245
X: 0.009217
 Y: 0.972288
 Z: 0.205396
X: 0.010560
 Y: 0.969725
 Z: 0.197827
X: 0.008729
 Y: 0.975707
 Z: 0.202954
X: 0.008240
 Y: 0.977171
 Z: 0.199658
X: 0.007264
 Y: 0.971922
 Z: 0.201001
X: 0.009583
 Y: 0.973265
 Z: 0.199170
X: 0.011536
 Y: 0.975218
 Z: 0.206739
X: 0.008240
 Y: 0.973509
 Z: 0.203931
X: 0.012147
 Y: 0.968016
 Z: 0.203321
X: 0.007142
 Y: 0.974242
 Z: 0.201367
X: 0.007996
 Y: 0.971556
 Z: 0.204175
X: 0.008729
 Y: 0.967771
 Z: 0.202100
X: 0.010438
 Y: 0.971922
 Z: 0.203931
X: 0.009461
 Y: 0.974364
 Z: 0.198560
X: 0.010316
 Y: 0.971556
 Z: 0.202100
X: 0.004334
 Y: 0.975096
 Z: 0.200757
X: 0.008362
 Y: 0.975096
 Z: 0.206250
X: 0.011903
 Y: 0.970579
 Z: 0.202710
X: 0.009339
 Y: 0.975584
 Z: 0.201611
X: 0.009705
 Y: 0.968016
 Z: 0.202832
X: 0.007874
 Y: 0.974242
 Z: 0.203809
X: 0.009705
 Y: 0.969236
 Z: 0.203198
X: 0.007630
 Y: 0.975096
 Z: 0.204908
X: 0.010193
 Y: 0.976927
 Z: 0.201978
X: 0.008729
 Y: 0.972166
 Z: 0.199292
X: 0.012757
 Y: 0.970213
 Z: 0.200757
X: 0.007386
 Y: 0.971922
 Z: 0.200391
X: 0.009217
 Y: 0.973021
 Z: 0.203321
X: 0.009217
 Y: 0.972777
 Z: 0.200879
X: 0.010071
 Y: 0.969969
 Z: 0.198682
X: 0.012757
 Y: 0.977171
 Z: 0.203076
X: 0.010071
 Y: 0.970945
 Z: 0.204785
X: 0.009339
 Y: 0.970213
 Z: 0.199414
X: 0.008484
 Y: 0.977904
 Z: 0.204053
X: 0.011414
 Y: 0.972655
 Z: 0.204053
X: 0.009217
 Y: 0.971312
 Z: 0.202100
X: 0.011781
 Y: 0.970335
 Z: 0.204908
X: 0.010560
 Y: 0.976439
 Z: 0.205396
X: 0.010193
 Y: 0.971434
 Z: 0.202344
X: 0.010560
 Y: 0.971068
 Z: 0.202588
X: 0.008973
 Y: 0.970457
 Z: 0.201001
X: 0.008729
 Y: 0.969481
 Z: 0.195508
X: 0.011781
 Y: 0.971556
 Z: 0.201367
X: max: 0.013245 min: 0.002136
X: max: 0.986327 min: 0.965940
X: max: 0.206739 min: 0.195508
X: avg: 0.009595
Y: avg: 0.972416
Z: avg: 0.202208
X: max: 0.967283 min: 0.013123
Y: max: 0.967283 min: 0.203443
Z: max: 0.208082 min: 0.203443
X: avg: 0.022665
Y: avg: 0.959645
Z: avg: 0.203489
X: max: 0.967283 min: 0.203443
Y: max: 0.208082 min: 0.203443
Z: max: 0.208082 min: 0.203565
X: avg: 0.959645
Y: avg: 0.203489
Z: avg: 0.208037
X: max: 0.208082 min: 0.203443
Y: max: 0.208082 min: 0.203565
Z: max: 0.203565 min: 0.201611
X: avg: 0.203489
Y: avg: 0.208037
Z: avg: 0.203545
X: max: 0.208082 min: 0.203565
Y: max: 0.203565 min: 0.201611
Z: max: 0.201611 min: 0.196240
X: avg: 0.208037
Y: avg: 0.203545
Z: avg: 0.201557
X: max: 0.203565 min: 0.201611
Y: max: 0.201611 min: 0.196240
Z: max: 0.204785 min: 0.196240
X: avg: 0.203545
Y: avg: 0.201557
Z: avg: 0.196325
X: max: 0.201611 min: 0.196240
Y: max: 0.204785 min: 0.196240
Z: max: 0.205030 min: 0.204785
X: avg: 0.201557
Y: avg: 0.196325
Z: avg: 0.204787
X: max: 0.204785 min: 0.196240
Y: max: 0.205030 min: 0.204785
Z: max: 0.205030 min: 0.203076
X: avg: 0.196325
Y: avg: 0.204787
Z: avg: 0.205010
X: max: 0.205030 min: 0.204785
Y: max: 0.205030 min: 0.203076
Z: max: 0.203076 min: 0.198193
X: avg: 0.204787
Y: avg: 0.205010
Z: avg: 0.203027
X: max: 0.205030 min: 0.203076
Y: max: 0.203076 min: 0.198193
Z: max: 0.201856 min: 0.198193
X: avg: 0.205010
Y: avg: 0.203027
Z: avg: 0.198230
X: max: 0.203076 min: 0.198193
Y: max: 0.201856 min: 0.198193
Z: max: 0.204053 min: 0.201856
X: avg: 0.203027
Y: avg: 0.198230
Z: avg: 0.201878
X: max: 0.201856 min: 0.198193
Y: max: 0.204053 min: 0.201856
Z: max: 0.204053 min: 0.202100
X: avg: 0.198230
Y: avg: 0.201878
Z: avg: 0.204033
X: max: 0.204053 min: 0.201856
Y: max: 0.204053 min: 0.202100
Z: max: 0.202100 min: 0.201001
X: avg: 0.201878
Y: avg: 0.204033
Z: avg: 0.202089
X: max: 0.204053 min: 0.202100
Y: max: 0.202100 min: 0.201001
Z: max: 0.203321 min: 0.201001
X: avg: 0.204033
Y: avg: 0.202089
Z: avg: 0.201024
X: max: 0.202100 min: 0.201001
Y: max: 0.203321 min: 0.201001
Z: max: 0.203443 min: 0.203321
X: avg: 0.202089
Y: avg: 0.201024
Z: avg: 0.203322
X: max: 0.203321 min: 0.201001
Y: max: 0.203443 min: 0.203321
Z: max: 0.203443 min: 0.200513
X: avg: 0.201024
Y: avg: 0.203322
Z: avg: 0.203414
X: max: 0.203443 min: 0.203321
Y: max: 0.203443 min: 0.200513
Z: max: 0.202100 min: 0.200513
X: avg: 0.203322
Y: avg: 0.203414
Z: avg: 0.200529
X: max: 0.203443 min: 0.200513
Y: max: 0.202100 min: 0.200513
Z: max: 0.205396 min: 0.202100
X: avg: 0.203414
Y: avg: 0.200529
Z: avg: 0.202133
X: max: 0.202100 min: 0.200513
Y: max: 0.205396 min: 0.202100
Z: max: 0.206495 min: 0.205396
X: avg: 0.200529
Y: avg: 0.202133
Z: avg: 0.205407
X: max: 0.205396 min: 0.202100
Y: max: 0.206495 min: 0.205396
Z: max: 0.206495 min: 0.199414
X: avg: 0.202133
Y: avg: 0.205407
Z: avg: 0.206424
X: max: 0.206495 min: 0.205396
Y: max: 0.206495 min: 0.199414
Z: max: 0.204541 min: 0.199414
X: avg: 0.205407
Y: avg: 0.206424
Z: avg: 0.199465
X: max: 0.206495 min: 0.199414
Y: max: 0.204541 min: 0.199414
Z: max: 0.208082 min: 0.204541
X: avg: 0.206424
Y: avg: 0.199465
Z: avg: 0.204576
X: max: 0.204541 min: 0.199414
Y: max: 0.208082 min: 0.204541
Z: max: 0.208082 min: 0.203931
X: avg: 0.199465
Y: avg: 0.204576
Z: avg: 0.208040
X: max: 0.208082 min: 0.204541
Y: max: 0.208082 min: 0.203931
Z: max: 0.204053 min: 0.203931
X: avg: 0.204576
Y: avg: 0.208040
Z: avg: 0.203932
X: max: 0.208082 min: 0.203931
Y: max: 0.204053 min: 0.203931
Z: max: 0.204053 min: 0.203076
X: avg: 0.208040
Y: avg: 0.203932
Z: avg: 0.204043
X: max: 0.204053 min: 0.203931
Y: max: 0.204053 min: 0.203076
Z: max: 0.203076 min: 0.202466
X: avg: 0.203932
Y: avg: 0.204043
Z: avg: 0.203070
X: max: 0.204053 min: 0.203076
Y: max: 0.203076 min: 0.202466
Z: max: 0.202466 min: 0.201978
X: avg: 0.204043
Y: avg: 0.203070
Z: avg: 0.202461
X: max: 0.203076 min: 0.202466
Y: max: 0.202466 min: 0.201978
Z: max: 0.201978 min: 0.201489
X: avg: 0.203070
Y: avg: 0.202461
Z: avg: 0.201973
X: max: 0.202466 min: 0.201978
Y: max: 0.201978 min: 0.201489
Z: max: 0.202832 min: 0.201489
X: avg: 0.202461
Y: avg: 0.201973
Z: avg: 0.201502
X: max: 0.201978 min: 0.201489
Y: max: 0.202832 min: 0.201489
Z: max: 0.202832 min: 0.200269
X: avg: 0.201973
Y: avg: 0.201502
Z: avg: 0.202806
X: max: 0.202832 min: 0.201489
Y: max: 0.202832 min: 0.200269
Z: max: 0.205152 min: 0.200269
X: avg: 0.201502
Y: avg: 0.202806
Z: avg: 0.200318
X: max: 0.202832 min: 0.200269
Y: max: 0.205152 min: 0.200269
Z: max: 0.205152 min: 0.199902
X: avg: 0.202806
Y: avg: 0.200318
Z: avg: 0.205099
X: max: 0.205152 min: 0.200269
Y: max: 0.205152 min: 0.199902
Z: max: 0.199902 min: 0.198193
X: avg: 0.200318
Y: avg: 0.205099
Z: avg: 0.199885
X: max: 0.205152 min: 0.199902
Y: max: 0.199902 min: 0.198193
Z: max: 0.205152 min: 0.198193
X: avg: 0.205099
Y: avg: 0.199885
Z: avg: 0.198263
X: max: 0.199902 min: 0.198193
Y: max: 0.205152 min: 0.198193
Z: max: 0.205152 min: 0.204541
X: avg: 0.199885
Y: avg: 0.198263
Z: avg: 0.205146
X: max: 0.205152 min: 0.198193
Y: max: 0.205152 min: 0.204541
Z: max: 0.204541 min: 0.204419
X: avg: 0.198263
Y: avg: 0.205146
Z: avg: 0.204540
X: max: 0.205152 min: 0.204541
Y: max: 0.204541 min: 0.204419
Z: max: 0.204419 min: 0.202222
X: avg: 0.205146
Y: avg: 0.204540
Z: avg: 0.204397
X: max: 0.204541 min: 0.204419
Y: max: 0.204419 min: 0.202222
Z: max: 0.203687 min: 0.202222
X: avg: 0.204540
Y: avg: 0.204397
Z: avg: 0.202237
X: max: 0.204419 min: 0.202222
Y: max: 0.203687 min: 0.202222
Z: max: 0.206250 min: 0.203687
X: avg: 0.204397
Y: avg: 0.202237
Z: avg: 0.203713
X: max: 0.203687 min: 0.202222
Y: max: 0.206250 min: 0.203687
Z: max: 0.206250 min: 0.200146
X: avg: 0.202237
Y: avg: 0.203713
Z: avg: 0.206189
X: max: 0.206250 min: 0.203687
Y: max: 0.206250 min: 0.200146
Z: max: 0.201978 min: 0.200146
X: avg: 0.203713
Y: avg: 0.206189
Z: avg: 0.200164
X: max: 0.206250 min: 0.200146
Y: max: 0.201978 min: 0.200146
Z: max: 0.201978 min: 0.201123
X: avg: 0.206189
Y: avg: 0.200164
Z: avg: 0.201969
X: max: 0.201978 min: 0.200146
Y: max: 0.201978 min: 0.201123
Z: max: 0.204053 min: 0.201123
X: avg: 0.200164
Y: avg: 0.201969
Z: avg: 0.201152
X: max: 0.201978 min: 0.201123
Y: max: 0.204053 min: 0.201123
Z: max: 0.204053 min: 0.199414
X: avg: 0.201969
Y: avg: 0.201152
Z: avg: 0.204007
X: max: 0.204053 min: 0.201123
Y: max: 0.204053 min: 0.199414
Z: max: 0.201123 min: 0.199414
X: avg: 0.201152
Y: avg: 0.204007
Z: avg: 0.199431
X: max: 0.204053 min: 0.199414
Y: max: 0.201123 min: 0.199414
Z: max: 0.201123 min: 0.199658
X: avg: 0.204007
Y: avg: 0.199431
Z: avg: 0.201108
X: max: 0.201123 min: 0.199414
Y: max: 0.201123 min: 0.199658
Z: max: 0.200513 min: 0.199658
X: avg: 0.199431
Y: avg: 0.201108
Z: avg: 0.199667
X: max: 0.201123 min: 0.199658
Y: max: 0.200513 min: 0.199658
Z: max: 0.200635 min: 0.200513
X: avg: 0.201108
Y: avg: 0.199667
Z: avg: 0.200514
X: max: 0.200513 min: 0.199658
Y: max: 0.200635 min: 0.200513
Z: max: 0.201978 min: 0.200635
X: avg: 0.199667
Y: avg: 0.200514
Z: avg: 0.200648
X: max: 0.200635 min: 0.200513
Y: max: 0.201978 min: 0.200635
Z: max: 0.201978 min: 0.201367
X: avg: 0.200514
Y: avg: 0.200648
Z: avg: 0.201972
X: max: 0.201978 min: 0.200635
Y: max: 0.201978 min: 0.201367
Z: max: 0.201367 min: 0.201245
X: avg: 0.200648
Y: avg: 0.201972
Z: avg: 0.201366
X: max: 0.201978 min: 0.201367
Y: max: 0.201367 min: 0.201245
Z: max: 0.205640 min: 0.201245
X: avg: 0.201972
Y: avg: 0.201366
Z: avg: 0.201289
X: max: 0.201367 min: 0.201245
Y: max: 0.205640 min: 0.201245
Z: max: 0.205640 min: 0.203443
X: avg: 0.201366
Y: avg: 0.201289
Z: avg: 0.205618
X: max: 0.205640 min: 0.201245
Y: max: 0.205640 min: 0.203443
Z: max: 0.203443 min: 0.201856
X: avg: 0.201289
Y: avg: 0.205618
Z: avg: 0.203427
X: max: 0.205640 min: 0.203443
Y: max: 0.203443 min: 0.201856
Z: max: 0.201856 min: 0.201123
X: avg: 0.205618
Y: avg: 0.203427
Z: avg: 0.201849
X: max: 0.203443 min: 0.201856
Y: max: 0.201856 min: 0.201123
Z: max: 0.202832 min: 0.201123
X: avg: 0.203427
Y: avg: 0.201849
Z: avg: 0.201140
X: max: 0.201856 min: 0.201123
Y: max: 0.202832 min: 0.201123
Z: max: 0.202832 min: 0.201611
X: avg: 0.201849
Y: avg: 0.201140
Z: avg: 0.202820
X: max: 0.202832 min: 0.201123
Y: max: 0.202832 min: 0.201611
Z: max: 0.204175 min: 0.201611
X: avg: 0.201140
Y: avg: 0.202820
Z: avg: 0.201637
X: max: 0.202832 min: 0.201611
Y: max: 0.204175 min: 0.201611
Z: max: 0.205030 min: 0.204175
X: avg: 0.202820
Y: avg: 0.201637
Z: avg: 0.204184
X: max: 0.204175 min: 0.201611
Y: max: 0.205030 min: 0.204175
Z: max: 0.205030 min: 0.202344
X: avg: 0.201637
Y: avg: 0.204184
Z: avg: 0.205003
X: max: 0.205030 min: 0.204175
Y: max: 0.205030 min: 0.202344
Z: max: 0.202954 min: 0.202344
X: avg: 0.204184
Y: avg: 0.205003
Z: avg: 0.202350
X: max: 0.205030 min: 0.202344
Y: max: 0.202954 min: 0.202344
Z: max: 0.202954 min: 0.201611
X: avg: 0.205003
Y: avg: 0.202350
Z: avg: 0.202941
X: max: 0.202954 min: 0.202344
Y: max: 0.202954 min: 0.201611
Z: max: 0.201978 min: 0.201611
X: avg: 0.202350
Y: avg: 0.202941
Z: avg: 0.201615
X: max: 0.202954 min: 0.201611
Y: max: 0.201978 min: 0.201611
Z: max: 0.202100 min: 0.201978
X: avg: 0.202941
Y: avg: 0.201615
Z: avg: 0.201979
X: max: 0.201978 min: 0.201611
Y: max: 0.202100 min: 0.201978
Z: max: 0.202710 min: 0.202100
X: avg: 0.201615
Y: avg: 0.201979
Z: avg: 0.202106
X: max: 0.202100 min: 0.201978
Y: max: 0.202710 min: 0.202100
Z: max: 0.203198 min: 0.202710
X: avg: 0.201979
Y: avg: 0.202106
Z: avg: 0.202715
X: max: 0.202710 min: 0.202100
Y: max: 0.203198 min: 0.202710
Z: max: 0.204785 min: 0.203198
X: avg: 0.202106
Y: avg: 0.202715
Z: avg: 0.203214
X: max: 0.203198 min: 0.202710
Y: max: 0.204785 min: 0.203198
Z: max: 0.205518 min: 0.204785
X: avg: 0.202715
Y: avg: 0.203214
Z: avg: 0.204792
X: max: 0.204785 min: 0.203198
Y: max: 0.205518 min: 0.204785
Z: max: 0.205518 min: 0.202466
X: avg: 0.203214
Y: avg: 0.204792
Z: avg: 0.205487
X: max: 0.205518 min: 0.204785
Y: max: 0.205518 min: 0.202466
Z: max: 0.202466 min: 0.201367
X: avg: 0.204792
Y: avg: 0.205487
Z: avg: 0.202455
X: max: 0.205518 min: 0.202466
Y: max: 0.202466 min: 0.201367
Z: max: 0.202710 min: 0.201367
X: avg: 0.205487
Y: avg: 0.202455
Z: avg: 0.201380
X: max: 0.202466 min: 0.201367
Y: max: 0.202710 min: 0.201367
Z: max: 0.202710 min: 0.201489
X: avg: 0.202455
Y: avg: 0.201380
Z: avg: 0.202698
X: max: 0.202710 min: 0.201367
Y: max: 0.202710 min: 0.201489
Z: max: 0.203076 min: 0.201489
X: avg: 0.201380
Y: avg: 0.202698
Z: avg: 0.201505
X: max: 0.202710 min: 0.201489
Y: max: 0.203076 min: 0.201489
Z: max: 0.203076 min: 0.200879
X: avg: 0.202698
Y: avg: 0.201505
Z: avg: 0.203054
X: max: 0.203076 min: 0.201489
Y: max: 0.203076 min: 0.200879
Z: max: 0.205274 min: 0.200879
X: avg: 0.201505
Y: avg: 0.203054
Z: avg: 0.200923
X: max: 0.203076 min: 0.200879
Y: max: 0.205274 min: 0.200879
Z: max: 0.205274 min: 0.204419
X: avg: 0.203054
Y: avg: 0.200923
Z: avg: 0.205265
X: max: 0.205274 min: 0.200879
Y: max: 0.205274 min: 0.204419
Z: max: 0.204419 min: 0.201489
X: avg: 0.200923
Y: avg: 0.205265
Z: avg: 0.204390
X: max: 0.205274 min: 0.204419
Y: max: 0.204419 min: 0.201489
Z: max: 0.202954 min: 0.201489
X: avg: 0.205265
Y: avg: 0.204390
Z: avg: 0.201504
X: max: 0.204419 min: 0.201489
Y: max: 0.202954 min: 0.201489
Z: max: 0.202954 min: 0.201367
X: avg: 0.204390
Y: avg: 0.201504
Z: avg: 0.202938
X: max: 0.202954 min: 0.201489
Y: max: 0.202954 min: 0.201367
Z: max: 0.201978 min: 0.201367
X: avg: 0.201504
Y: avg: 0.202938
Z: avg: 0.201373
X: max: 0.202954 min: 0.201367
Y: max: 0.201978 min: 0.201367
Z: max: 0.201978 min: 0.200635
X: avg: 0.202938
Y: avg: 0.201373
Z: avg: 0.201965
X: max: 0.201978 min: 0.201367
Y: max: 0.201978 min: 0.200635
Z: max: 0.204419 min: 0.200635
X: avg: 0.201373
Y: avg: 0.201965
Z: avg: 0.200673
X: max: 0.201978 min: 0.200635
Y: max: 0.204419 min: 0.200635
Z: max: 0.204419 min: 0.202710
X: avg: 0.201965
Y: avg: 0.200673
Z: avg: 0.204402
X: max: 0.204419 min: 0.200635
Y: max: 0.204419 min: 0.202710
Z: max: 0.202710 min: 0.202344
X: avg: 0.200673
Y: avg: 0.204402
Z: avg: 0.202706
X: max: 0.204419 min: 0.202710
Y: max: 0.202710 min: 0.202344
Z: max: 0.205396 min: 0.202344
X: avg: 0.204402
Y: avg: 0.202706
Z: avg: 0.202375
X: max: 0.202710 min: 0.202344
Y: max: 0.205396 min: 0.202344
Z: max: 0.205396 min: 0.203198
X: avg: 0.202706
Y: avg: 0.202375
Z: avg: 0.205374
X: max: 0.205396 min: 0.202344
Y: max: 0.205396 min: 0.203198
Z: max: 0.203198 min: 0.201733
X: avg: 0.202375
Y: avg: 0.205374
Z: avg: 0.203183
X: max: 0.205396 min: 0.203198
Y: max: 0.203198 min: 0.201733
Z: max: 0.203443 min: 0.201733
X: avg: 0.205374
Y: avg: 0.203183
Z: avg: 0.201750
X: max: 0.203198 min: 0.201733
Y: max: 0.203443 min: 0.201733
Z: max: 0.203687 min: 0.203443
X: avg: 0.203183
Y: avg: 0.201750
Z: avg: 0.203445
X: max: 0.203443 min: 0.201733
Y: max: 0.203687 min: 0.203443
Z: max: 0.203809 min: 0.203687
X: avg: 0.201750
Y: avg: 0.203445
Z: avg: 0.203688
X: max: 0.203687 min: 0.203443
Y: max: 0.203809 min: 0.203687
Z: max: 0.203809 min: 0.201367
X: avg: 0.203445
Y: avg: 0.203688
Z: avg: 0.203785
X: max: 0.203809 min: 0.203687
Y: max: 0.203809 min: 0.201367
Z: max: 0.202222 min: 0.201367
X: avg: 0.203688
Y: avg: 0.203785
Z: avg: 0.201376
X: max: 0.203809 min: 0.201367
Y: max: 0.202222 min: 0.201367
Z: max: 0.202222 min: 0.201733
X: avg: 0.203785
Y: avg: 0.201376
Z: avg: 0.202217
X: max: 0.202222 min: 0.201367
Y: max: 0.202222 min: 0.201733
Z: max: 0.201733 min: 0.200635
X: avg: 0.201376
Y: avg: 0.202217
Z: avg: 0.201722
X: max: 0.202222 min: 0.201733
Y: max: 0.201733 min: 0.200635
Z: max: 0.204053 min: 0.200635
X: avg: 0.202217
Y: avg: 0.201722
Z: avg: 0.200669
X: max: 0.201733 min: 0.200635
Y: max: 0.204053 min: 0.200635
Z: max: 0.204053 min: 0.203076
X: avg: 0.201722
Y: avg: 0.200669
Z: avg: 0.204043
X: max: 0.204053 min: 0.200635
Y: max: 0.204053 min: 0.203076
Z: max: 0.203809 min: 0.203076
X: avg: 0.200669
Y: avg: 0.204043
Z: avg: 0.203083
X: max: 0.204053 min: 0.203076
Y: max: 0.203809 min: 0.203076
Z: max: 0.203809 min: 0.202832
X: avg: 0.204043
Y: avg: 0.203083
Z: avg: 0.203799
X: max: 0.203809 min: 0.203076
Y: max: 0.203809 min: 0.202832
Z: max: 0.202832 min: 0.200635
X: avg: 0.203083
Y: avg: 0.203799
Z: avg: 0.202810
X: max: 0.203809 min: 0.202832
Y: max: 0.202832 min: 0.200635
Z: max: 0.203809 min: 0.200635
X: avg: 0.203799
Y: avg: 0.202810
Z: avg: 0.200667
X: max: 0.202832 min: 0.200635
Y: max: 0.203809 min: 0.200635
Z: max: 0.203809 min: 0.202222
X: avg: 0.202810
Y: avg: 0.200667
Z: avg: 0.203793
X: max: 0.203809 min: 0.200635
Y: max: 0.203809 min: 0.202222
Z: max: 0.203198 min: 0.202222
X: avg: 0.200667
Y: avg: 0.203793
Z: avg: 0.202232
X: max: 0.203809 min: 0.202222
Y: max: 0.203198 min: 0.202222
Z: max: 0.203198 min: 0.200635
X: avg: 0.203793
Y: avg: 0.202232
Z: avg: 0.203172
X: max: 0.203198 min: 0.202222
Y: max: 0.203198 min: 0.200635
Z: max: 0.200879 min: 0.200635
X: avg: 0.202232
Y: avg: 0.203172
Z: avg: 0.200637
X: max: 0.203198 min: 0.200635
Y: max: 0.200879 min: 0.200635
Z: max: 0.203565 min: 0.200879
X: avg: 0.203172
Y: avg: 0.200637
Z: avg: 0.200906
X: max: 0.200879 min: 0.200635
Y: max: 0.203565 min: 0.200879
Z: max: 0.203565 min: 0.201123
X: avg: 0.200637
Y: avg: 0.200906
Z: avg: 0.203541
X: max: 0.203565 min: 0.200879
Y: max: 0.203565 min: 0.201123
Z: max: 0.201123 min: 0.201001
X: avg: 0.200906
Y: avg: 0.203541
Z: avg: 0.201122
X: max: 0.203565 min: 0.201123
Y: max: 0.201123 min: 0.201001
Z: max: 0.203931 min: 0.201001
X: avg: 0.203541
Y: avg: 0.201122
Z: avg: 0.201030
X: max: 0.201123 min: 0.201001
Y: max: 0.203931 min: 0.201001
Z: max: 0.203931 min: 0.201978
X: avg: 0.201122
Y: avg: 0.201030
Z: avg: 0.203911
X: max: 0.203931 min: 0.201001
Y: max: 0.203931 min: 0.201978
Z: max: 0.202710 min: 0.201978
X: avg: 0.201030
Y: avg: 0.203911
Z: avg: 0.201985
X: max: 0.203931 min: 0.201978
Y: max: 0.202710 min: 0.201978
Z: max: 0.202710 min: 0.200024
X: avg: 0.203911
Y: avg: 0.201985
Z: avg: 0.202683
X: max: 0.202710 min: 0.201978
Y: max: 0.202710 min: 0.200024
Z: max: 0.202344 min: 0.200024
X: avg: 0.201985
Y: avg: 0.202683
Z: avg: 0.200047
X: max: 0.202710 min: 0.200024
Y: max: 0.202344 min: 0.200024
Z: max: 0.202588 min: 0.202344
X: avg: 0.202683
Y: avg: 0.200047
Z: avg: 0.202346
X: max: 0.202344 min: 0.200024
Y: max: 0.202588 min: 0.202344
Z: max: 0.202588 min: 0.201123
X: avg: 0.200047
Y: avg: 0.202346
Z: avg: 0.202573
X: max: 0.202588 min: 0.202344
Y: max: 0.202588 min: 0.201123
Z: max: 0.201123 min: 0.200757
X: avg: 0.202346
Y: avg: 0.202573
Z: avg: 0.201119
X: max: 0.202588 min: 0.201123
Y: max: 0.201123 min: 0.200757
Z: max: 0.200757 min: 0.200391
X: avg: 0.202573
Y: avg: 0.201119
Z: avg: 0.200753
X: max: 0.201123 min: 0.200757
Y: max: 0.200757 min: 0.200391
Z: max: 0.201001 min: 0.200391
X: avg: 0.201119
Y: avg: 0.200753
Z: avg: 0.200397
X: max: 0.200757 min: 0.200391
Y: max: 0.201001 min: 0.200391
Z: max: 0.201856 min: 0.201001
X: avg: 0.200753
Y: avg: 0.200397
Z: avg: 0.201010
X: max: 0.201001 min: 0.200391
Y: max: 0.201856 min: 0.201001
Z: max: 0.202100 min: 0.201856
X: avg: 0.200397
Y: avg: 0.201010
Z: avg: 0.201858
X: max: 0.201856 min: 0.201001
Y: max: 0.202100 min: 0.201856
Z: max: 0.203443 min: 0.202100
X: avg: 0.201010
Y: avg: 0.201858
Z: avg: 0.202113
X: max: 0.202100 min: 0.201856
Y: max: 0.203443 min: 0.202100
Z: max: 0.203443 min: 0.200513
X: avg: 0.201858
Y: avg: 0.202113
Z: avg: 0.203414
X: max: 0.203443 min: 0.202100
Y: max: 0.203443 min: 0.200513
Z: max: 0.203198 min: 0.200513
X: avg: 0.202113
Y: avg: 0.203414
Z: avg: 0.200540
X: max: 0.203443 min: 0.200513
Y: max: 0.203198 min: 0.200513
Z: max: 0.203198 min: 0.200879
X: avg: 0.203414
