You entered a buffer length of 100
1598,  -0.600073,  -0.597052,  -0.600073,  -0.597021,   0.570164,   0.567143,   0.567112,   0.570164,  -0.203809,  -0.191119,  -0.203809,  -0.190991
1613,  -0.618995,  -0.600262,  -0.618995,  -0.600073,   0.607032,   0.570533,   0.570164,   0.607032,  -0.170970,  -0.203481,  -0.203809,  -0.170970
1629,  -0.658060,  -0.619386,  -0.658060,  -0.618995,   0.620338,   0.607165,   0.607032,   0.620338,  -0.116889,  -0.170429,  -0.170970,  -0.116889
1645,  -0.660136,  -0.658081,  -0.660136,  -0.658060,   0.634499,   0.620480,   0.620338,   0.634499,  -0.092840,  -0.116649,  -0.116889,  -0.092840
1660,  -0.647806,  -0.660013,  -0.660136,  -0.647806,   0.671367,   0.634868,   0.634499,   0.671367,  -0.030703,  -0.092219,  -0.092840,  -0.030703
1676,  -0.586156,  -0.647190,  -0.647806,  -0.586156,   0.737289,   0.672026,   0.671367,   0.737289,   0.051090,  -0.029885,  -0.030703,   0.051090
1691,  -0.536349,  -0.585658,  -0.586156,  -0.536349,   0.785631,   0.737772,   0.737289,   0.785631,   0.100287,   0.051582,   0.051090,   0.100287
1707,  -0.531099,  -0.536297,  -0.536349,  -0.531099,   0.758896,   0.785364,   0.758896,   0.785631,   0.005555,   0.099340,   0.005555,   0.100287
1723,  -0.605689,  -0.531845,  -0.605689,  -0.531099,   0.814442,   0.759451,   0.758896,   0.814442,   0.003235,   0.005532,   0.003235,   0.005555
1738,  -0.592260,  -0.605555,  -0.605689,  -0.592260,   0.812366,   0.814421,   0.812366,   0.814442,   0.001404,   0.003217,   0.001404,   0.003235
1754,  -0.476897,  -0.591106,  -0.592260,  -0.476897,   0.920405,   0.813446,   0.812366,   0.920405,   0.064396,   0.002034,   0.001404,   0.064396
1769,  -0.369468,  -0.475823,  -0.476897,  -0.369468,   0.981200,   0.921013,   0.920405,   0.981200,   0.061344,   0.064365,   0.061344,   0.064396
1785,  -0.303913,  -0.368812,  -0.369468,  -0.303913,   1.031862,   0.981707,   0.981200,   1.031862,   0.053043,   0.061261,   0.053043,   0.061344
1801,  -0.238113,  -0.303255,  -0.303913,  -0.238113,   1.054691,   1.032090,   1.031862,   1.054691,   0.045230,   0.052965,   0.045230,   0.053043
1816,  -0.198682,  -0.237719,  -0.238113,  -0.198682,   1.063602,   1.054780,   1.054691,   1.063602,   0.036684,   0.045145,   0.036684,   0.045230
1832,  -0.184154,  -0.198537,  -0.198682,  -0.184154,   1.103156,   1.063998,   1.063602,   1.103156,   0.077458,   0.037092,   0.036684,   0.077458
1847,  -0.166209,  -0.183975,  -0.184154,  -0.166209,   1.067753,   1.102802,   1.067753,   1.103156,   0.112861,   0.077812,   0.077458,   0.112861
1863,  -0.131783,  -0.165865,  -0.166209,  -0.131783,   1.064091,   1.067716,   1.064091,   1.067753,   0.118232,   0.112915,   0.112861,   0.118232
1879,  -0.118721,  -0.131652,  -0.131783,  -0.118721,   1.058109,   1.064031,   1.058109,   1.064091,   0.099188,   0.118042,   0.099188,   0.118232
1894,  -0.114326,  -0.118677,  -0.118721,  -0.114326,   1.070073,   1.058229,   1.058109,   1.070073,   0.089544,   0.099092,   0.089544,   0.099188
1910,  -0.089910,  -0.114082,  -0.114326,  -0.089910,   1.073247,   1.070105,   1.070073,   1.073247,   0.070866,   0.089357,   0.070866,   0.089544
1926,  -0.033022,  -0.089341,  -0.089910,  -0.033022,   1.088262,   1.073397,   1.073247,   1.088262,   0.056461,   0.070722,   0.056461,   0.070866
1941,   0.013245,  -0.032559,  -0.033022,   0.013245,   1.085210,   1.088231,   1.085210,   1.088262,   0.047916,   0.056376,   0.047916,   0.056461
1957,   0.036074,   0.013473,   0.013245,   0.036074,   1.061527,   1.084973,   1.061527,   1.085210,   0.034243,   0.047779,   0.034243,   0.047916
1973,   0.084539,   0.036559,   0.036074,   0.084539,   1.042117,   1.061333,   1.042117,   1.061527,   0.048526,   0.034386,   0.034243,   0.048526
1988,   0.108588,   0.084779,   0.084539,   0.108588,   1.063358,   1.042329,   1.042117,   1.063358,   0.064884,   0.048690,   0.048526,   0.064884
2004,   0.135689,   0.108859,   0.108588,   0.135689,   1.039065,   1.063115,   1.039065,   1.063358,   0.063175,   0.064867,   0.063175,   0.064884
2019,   0.184032,   0.136172,   0.135689,   0.184032,   1.004151,   1.038716,   1.004151,   1.039065,   0.066227,   0.063206,   0.063175,   0.066227
2035,   0.212354,   0.184315,   0.184032,   0.212354,   0.991210,   1.004022,   0.991210,   1.004151,   0.060978,   0.066175,   0.060978,   0.066227
2051,   0.220656,   0.212437,   0.212354,   0.220656,   0.987548,   0.991173,   0.987548,   0.991210,   0.075505,   0.061123,   0.060978,   0.075505
2066,   0.232741,   0.220777,   0.220656,   0.232741,   0.984374,   0.987516,   0.984374,   0.987548,   0.098089,   0.075731,   0.075505,   0.098089
2082,   0.257279,   0.232986,   0.232741,   0.257279,   0.980834,   0.984339,   0.980834,   0.984374,   0.094061,   0.098049,   0.094061,   0.098089
2098,   0.306354,   0.257770,   0.257279,   0.306354,   0.961912,   0.980645,   0.961912,   0.980834,   0.069279,   0.093813,   0.069279,   0.094061
2113,   0.343100,   0.306721,   0.306354,   0.343100,   0.967527,   0.961968,   0.961912,   0.967527,   0.074773,   0.069334,   0.069279,   0.074773
2129,   0.362876,   0.343298,   0.343100,   0.362876,   0.966184,   0.967514,   0.966184,   0.967527,   0.082219,   0.074847,   0.074773,   0.082219
2144,   0.387780,   0.363125,   0.362876,   0.387780,   0.965452,   0.966177,   0.965452,   0.966184,   0.077703,   0.082174,   0.077703,   0.082219
2160,   0.409388,   0.387996,   0.387780,   0.409388,   0.951779,   0.965315,   0.951779,   0.965452,   0.071721,   0.077643,   0.071721,   0.077703
2176,   0.438564,   0.409680,   0.409388,   0.438564,   0.945065,   0.951712,   0.945065,   0.951779,   0.058292,   0.071587,   0.058292,   0.071721
2191,   0.439175,   0.438570,   0.438564,   0.439175,   0.936886,   0.944983,   0.936886,   0.945065,   0.066227,   0.058371,   0.058292,   0.066227
2207,   0.396448,   0.438748,   0.396448,   0.439175,   0.920527,   0.936722,   0.920527,   0.936886,   0.090765,   0.066472,   0.066227,   0.090765
2222,   0.384728,   0.396331,   0.384728,   0.396448,   0.877678,   0.920099,   0.877678,   0.920527,   0.112006,   0.090977,   0.090765,   0.112006
2238,   0.425136,   0.385132,   0.384728,   0.425136,   0.860587,   0.877507,   0.860587,   0.877678,   0.101996,   0.111906,   0.101996,   0.112006
2254,   0.487518,   0.425760,   0.425136,   0.487518,   0.842520,   0.860406,   0.842520,   0.860587,   0.069645,   0.101672,   0.069645,   0.101996
2269,   0.532808,   0.487971,   0.487518,   0.532808,   0.854972,   0.842645,   0.842520,   0.854972,   0.054752,   0.069496,   0.054752,   0.069645
2285,   0.558811,   0.533068,   0.532808,   0.558811,   0.862418,   0.855046,   0.854972,   0.862418,   0.061100,   0.054815,   0.054752,   0.061100
2300,   0.543673,   0.558660,   0.543673,   0.558811,   0.873039,   0.862524,   0.862418,   0.873039,   0.069890,   0.061188,   0.061100,   0.069890
2316,   0.549167,   0.543728,   0.543673,   0.549167,   0.885491,   0.873164,   0.873039,   0.885491,   0.071965,   0.069911,   0.069890,   0.071965
2332,   0.592504,   0.549600,   0.549167,   0.592504,   0.860953,   0.885246,   0.860953,   0.885491,   0.025819,   0.071504,   0.025819,   0.071965
2347,   0.589819,   0.592477,   0.589819,   0.592504,   0.812000,   0.860463,   0.812000,   0.860953,   0.024110,   0.025802,   0.024110,   0.025819
2363,   0.569310,   0.589614,   0.569310,   0.589819,   0.789172,   0.811772,   0.789172,   0.812000,   0.054630,   0.024415,   0.024110,   0.054630
2379,   0.586278,   0.569480,   0.569310,   0.586278,   0.806018,   0.789340,   0.789172,   0.806018,   0.059513,   0.054679,   0.054630,   0.059513
2394,   0.620094,   0.586616,   0.586278,   0.620094,   0.786974,   0.805828,   0.786974,   0.806018,   0.033754,   0.059255,   0.033754,   0.059513
2410,   0.639138,   0.620284,   0.620094,   0.639138,   0.770616,   0.786810,   0.770616,   0.786974,   0.028505,   0.033702,   0.028505,   0.033754
2426,   0.653543,   0.639282,   0.639138,   0.653543,   0.724715,   0.770157,   0.724715,   0.770616,   0.040591,   0.028626,   0.028505,   0.040591
2441,   0.640969,   0.653417,   0.640969,   0.653543,   0.721907,   0.724687,   0.721907,   0.724715,   0.066838,   0.040853,   0.040591,   0.066838
2457,   0.628884,   0.640848,   0.628884,   0.640969,   0.728499,   0.721973,   0.721907,   0.728499,   0.063053,   0.066800,   0.063053,   0.066838
2473,   0.626198,   0.628857,   0.626198,   0.628884,   0.705060,   0.728265,   0.705060,   0.728499,   0.061466,   0.063037,   0.061466,   0.063053
2488,   0.618629,   0.626122,   0.618629,   0.626198,   0.699078,   0.705000,   0.699078,   0.705060,   0.075993,   0.061611,   0.061466,   0.075993
2504,   0.625954,   0.618702,   0.618629,   0.625954,   0.704938,   0.699137,   0.699078,   0.704938,   0.088079,   0.076114,   0.075993,   0.088079
2519,   0.645120,   0.626146,   0.625954,   0.645120,   0.722151,   0.705110,   0.704938,   0.722151,   0.083684,   0.088035,   0.083684,   0.088079
2535,   0.688580,   0.645555,   0.645120,   0.688580,   0.716291,   0.722092,   0.716291,   0.722151,   0.065495,   0.083502,   0.065495,   0.083684
2551,   0.706769,   0.688762,   0.688580,   0.706769,   0.707380,   0.716202,   0.707380,   0.716291,   0.068913,   0.065529,   0.065495,   0.068913
2566,   0.707624,   0.706778,   0.706769,   0.707624,   0.690167,   0.707208,   0.690167,   0.707380,   0.072331,   0.068947,   0.068913,   0.072331
2582,   0.709089,   0.707639,   0.707624,   0.709089,   0.704938,   0.690315,   0.690167,   0.704938,   0.065861,   0.072266,   0.065861,   0.072331
2597,   0.700787,   0.709006,   0.700787,   0.709089,   0.734115,   0.705230,   0.704938,   0.734115,   0.060123,   0.065804,   0.060123,   0.065861
2613,   0.683819,   0.700617,   0.683819,   0.700787,   0.756699,   0.734341,   0.734115,   0.756699,   0.065006,   0.060172,   0.060123,   0.065006
2629,   0.696759,   0.683948,   0.683819,   0.696759,   0.790148,   0.757033,   0.756699,   0.790148,   0.049014,   0.064846,   0.049014,   0.065006
2644,   0.691265,   0.696704,   0.691265,   0.696759,   0.798938,   0.790236,   0.790148,   0.798938,   0.030947,   0.048833,   0.030947,   0.049014
2660,   0.645364,   0.690806,   0.645364,   0.691265,   0.827504,   0.799224,   0.798938,   0.827504,   0.047549,   0.031113,   0.030947,   0.047549
2675,   0.604590,   0.644956,   0.604590,   0.645364,   0.816395,   0.827393,   0.816395,   0.827504,   0.042666,   0.047500,   0.042666,   0.047549
2691,   0.608008,   0.604624,   0.604590,   0.608008,   0.815052,   0.816382,   0.815052,   0.816395,   0.010193,   0.042341,   0.010193,   0.042666
2707,   0.590307,   0.607831,   0.590307,   0.608008,   0.835561,   0.815257,   0.815052,   0.835561,  -0.007996,   0.010011,  -0.007996,   0.010193
2723,   0.567479,   0.590079,   0.567479,   0.590307,   0.848501,   0.835690,   0.835561,   0.848501,  -0.032778,  -0.008244,  -0.032778,  -0.007996
2738,   0.554172,   0.567346,   0.554172,   0.567479,   0.842153,   0.848438,   0.842153,   0.848501,  -0.081609,  -0.033266,  -0.081609,  -0.032778
2754,   0.530977,   0.553940,   0.530977,   0.554172,   0.824696,   0.841978,   0.824696,   0.842153,  -0.120186,  -0.081995,  -0.120186,  -0.081609
2769,   0.489227,   0.530560,   0.489227,   0.530977,   0.832021,   0.824769,   0.824696,   0.832021,  -0.125313,  -0.120237,  -0.125313,  -0.120186
2785,   0.432338,   0.488658,   0.432338,   0.489227,   0.867912,   0.832380,   0.832021,   0.867912,  -0.083074,  -0.124891,  -0.125313,  -0.083074
2800,   0.388757,   0.431902,   0.388757,   0.432338,   0.910883,   0.868342,   0.867912,   0.910883,  -0.055606,  -0.082799,  -0.083074,  -0.055606
2816,   0.352255,   0.388392,   0.352255,   0.388757,   0.939327,   0.911167,   0.910883,   0.939327,  -0.058414,  -0.055634,  -0.058414,  -0.055606
