2807,0,0,0.038462,,2807,0.038462
2812,0,0,0.038462,,2812,0.038462
2827,0,0,0.038462,,2827,0.038462
2834,0,0,0.076923,,2834,0.076923
2854,0,0,0.076923,,2854,0.076923
2881,0,0,0.076923,,2881,0.076923
2886,0,0,0.076923,,2886,0.076923
2921,0,0,0.076923,,2921,0.076923
2925,0.037037,0,0.076923,,2925,0.085374981
2941,0.037037,0,0.076923,,2941,0.085374981
2960,0.037037,0,0.076923,,2960,0.085374981
2965,0.037037,0,0.115385,,2965,0.121183487
2980,2.962963,-1.038462,3.769231,,2980,4.905573911
2995,2.666667,-2.230769,3.307692,,2995,4.798777926
2996,-0.333333,0.461538,-2.653846,,2996,2.714226742
3011,-0.407407,0.576923,-0.730769,,3011,1.016289301
3016,0,-0.115385,1.576923,,3016,1.581138781
3032,0,-0.115385,1.576923,,3032,1.581138781
3036,0.037037,0.115385,-0.269231,,3036,0.295246963
3051,0,0.076923,-0.461538,,3051,0.467904342
3056,-0.037037,0.038462,0.153846,,3056,0.162848569
3071,0.074074,-0.115385,0,,3071,0.137115483
3076,0,0.038462,0,,3076,0.038462
3091,0.037037,0,0.038462,,3091,0.053395363
3106,0,0,0,,3106,0
3109,0,0,0.038462,,3109,0.038462
3127,0.037037,0,0.038462,,3127,0.053395363
3142,0.037037,0,0,,3142,0.037037
3147,0,0,0,,3147,0
3164,0,0,0.038462,,3164,0.038462
3167,0,0,0.038462,,3167,0.038462
3182,0,0,0,,3182,0
3187,0,0,0.038462,,3187,0.038462
3202,0,0,0,,3202,0
3217,0,0,0.038462,,3217,0.038462
3219,0,0,0.038462,,3219,0.038462
3234,0,0,0.038462,,3234,0.038462
3239,0,0,0.038462,,3239,0.038462
3259,0.037037,0,0,,3259,0.037037
3279,0,0,0,,3279,0
3294,0.037037,0,0,,3294,0.037037
3299,0,0,0,,3299,0
3322,0,0,0,,3322,0
3324,0.037037,0,0.038462,,3324,0.053395363
3337,0.037037,0,0,,3337,0.037037
3340,0.037037,0,0,,3340,0.037037
3355,0.037037,0,0,,3355,0.037037
3360,0,0,0,,3360,0
3376,0.037037,0,0,,3376,0.037037
3380,0,0,0,,3380,0
