     374,  -0.000489,   0.000488,   0.003906,   0.026674,   0.993774,   0.204785, 0,0,0,0
     390,   0.000000,   0.000977,   0.002930,   0.025087,   0.994262,   0.203809, 0,0,0,0
     405,  -0.000489,   0.001465,   0.002930,   0.024354,   0.989745,   0.205518, 0,0,0,0
     421,  -0.001466,   0.001953,   0.003418,   0.025697,   0.993896,   0.206983, 0,0,0,0
     437,  -0.000489,   0.001465,   0.002441,   0.024843,   0.992431,   0.204785, 0,0,0,0
     452,  -0.001466,   0.001465,   0.002441,   0.024843,   0.991455,   0.207349, 0,0,0,0
     468,  -0.000977,   0.002441,   0.002441,   0.022157,   0.988281,   0.204053, 0,0,0,0
     483,  -0.001466,   0.001465,   0.003418,   0.023500,   0.991699,   0.206861, 0,0,0,0
     499,   0.000488,   0.001953,   0.001953,   0.022157,   0.992797,   0.207715, 0,0,0,0
     515,   0.000000,   0.001953,   0.002930,   0.025453,   0.992797,   0.205396, 0,0,0,0
     530,  -0.000977,   0.001465,   0.002930,   0.024843,   0.990844,   0.206006, 0,0,0,0
     546,  -0.000489,   0.002441,   0.001953,   0.026918,   0.996704,   0.206617, 0,0,0,0
     561,  -0.000489,   0.001953,   0.003418,   0.025087,   0.988281,   0.206739, 0,0,0,0
     577,  -0.000489,   0.001953,   0.002441,   0.025697,   0.992187,   0.206006, 0,0,0,0
     593,   0.000000,   0.002441,   0.002930,   0.024965,   0.992309,   0.204785, 0,0,0,0
     608,   0.000000,   0.001465,   0.002930,   0.024965,   0.992675,   0.202710, 0,0,0,0
     624,  -0.000489,   0.002441,   0.001953,   0.023866,   0.991210,   0.206128, 0,0,0,0
     640,  -0.000489,   0.000488,   0.002930,   0.025575,   0.987914,   0.204541, 0,0,0,0
     655,  -0.001466,   0.001465,   0.003906,   0.026674,   0.992797,   0.208082, 0,0,0,0
     671,  -0.000489,   0.001465,   0.003418,   0.027162,   0.993652,   0.207349, 0,0,0,0
     686,  -0.001466,   0.000488,   0.003418,   0.026796,   0.991088,   0.204908, 0,0,0,0
     702,  -0.001466,   0.000977,   0.002441,   0.022890,   0.991333,   0.202832, 0,0,0,0
     718,  -0.000977,   0.001465,   0.003418,   0.022157,   0.991821,   0.204908, 0,0,0,0
     733,  -0.001466,   0.001465,   0.001953,   0.027284,   0.991210,   0.209058, 0,0,0,0
     749,  -0.000489,   0.000977,   0.003418,   0.022890,   0.989257,   0.209424, 0,0,0,0
     765,  -0.000977,   0.000977,   0.002441,   0.026186,   0.987792,   0.204908, 0,0,0,0
     780,  -0.001466,   0.001465,   0.001953,   0.024477,   0.990600,   0.208082, 0,0,0,0
     796,  -0.000977,   0.001465,   0.002930,   0.027773,   0.991821,   0.207593, 0,0,0,0
     811,   0.000000,   0.001465,   0.002441,   0.022645,   0.988158,   0.206983, 0,0,0,0
     827,  -0.000489,   0.001465,   0.004883,   0.027162,   0.988891,   0.208936, 0,0,0,0
     843,  -0.000977,   0.001465,   0.002441,   0.024721,   0.988158,   0.204297, 0,0,0,0
     858,  -0.000489,   0.001953,   0.004883,   0.025941,   0.992431,   0.206250, 0,0,0,0
     874,  -0.000489,   0.001465,   0.001465,   0.025453,   0.989501,   0.207959, 0,0,0,0
     890,  -0.001466,   0.001465,   0.001953,   0.025087,   0.989501,   0.211256, 0,0,0,0
     905,   0.000000,   0.000977,   0.001953,   0.023256,   0.993530,   0.207837, 0,0,0,0
     921,  -0.000489,   0.000488,   0.003418,   0.025575,   0.990112,   0.204785, 0,0,0,0
     936,  -0.000489,   0.000977,   0.001953,   0.024721,   0.989013,   0.208326, 0,0,0,0
     952,  -0.000489,   0.001953,   0.002930,   0.023988,   0.988769,   0.205518, 0,0,0,0
     968,  -0.000489,   0.001465,   0.003418,   0.024843,   0.993652,   0.206006, 0,0,0,0
     983,  -0.001466,   0.001953,   0.001953,   0.023012,   0.990478,   0.205762, 0,0,0,0
     999,   0.000000,   0.002441,   0.001953,   0.026674,   0.991943,   0.204419, 0,0,0,0
    1015,  -0.000977,   0.001465,   0.002930,   0.025697,   0.989990,   0.207349, 0,0,0,0
    1030,  -0.001466,   0.001953,   0.002930,   0.023866,   0.986083,   0.206128, 0,0,0,0
    1046,  -0.000977,   0.000488,   0.001953,   0.026064,   0.990356,   0.207471, 0,0,0,0
    1061,  -0.001466,   0.003418,   0.001953,   0.026308,   0.990600,   0.206250, 0,0,0,0
    1077,  -0.000977,   0.001953,   0.002441,   0.026918,   0.991821,   0.208204, 0,0,0,0
    1093,  -0.000489,   0.001465,   0.002930,   0.026674,   0.992065,   0.206372, 0,0,0,0
    1108,   0.000000,   0.001465,   0.001465,   0.024599,   0.991699,   0.206983, 0,0,0,0
    1124,  -0.000977,   0.001465,   0.003418,   0.028749,   0.990112,   0.206250, 0,0,0,0
    1139,   0.000000,   0.000977,   0.002441,   0.026186,   0.992187,   0.207715, 0,0,0,0
    1155,  -0.000489,   0.000977,   0.002441,   0.024843,   0.990234,   0.207349, 0,0,0,0
    1171,  -0.000977,   0.001953,   0.002930,   0.024232,   0.991821,   0.203443, 0,0,0,0
    1186,  -0.000977,   0.001953,   0.002441,   0.026064,   0.992553,   0.206250, 0,0,0,0
    1202,  -0.000977,   0.001953,   0.003418,   0.025941,   0.991455,   0.206250, 0,0,0,0
    1218,   0.000000,   0.001953,   0.002441,   0.026552,   0.991210,   0.208082, 0,0,0,0
    1233,  -0.000977,   0.000977,   0.002930,   0.025331,   0.990112,   0.207227, 0,0,0,0
    1249,  -0.000489,   0.001953,   0.002930,   0.025209,   0.992309,   0.206739, 0,0,0,0
    1264,   0.000000,   0.001953,   0.003418,   0.025331,   0.991455,   0.204908, 0,0,0,0
    1280,  -0.000489,   0.000977,   0.002930,   0.022401,   0.992309,   0.205274, 0,0,0,0
    1296,  -0.000977,   0.001465,   0.002441,   0.025209,   0.988158,   0.205640, 0,0,0,0
    1311,  -0.000489,   0.001465,   0.001953,   0.023012,   0.993164,   0.205762, 0,0,0,0
    1327,  -0.001466,   0.001953,   0.002930,   0.025087,   0.990478,   0.207715, 0,0,0,0
    1343,   0.000000,   0.001465,   0.003418,   0.025453,   0.992065,   0.203687, 0,0,0,0
    1358,  -0.000977,   0.001953,   0.002930,   0.023866,   0.990356,   0.206739, 0,0,0,0
    1374,  -0.000977,   0.002441,   0.003418,   0.026674,   0.988158,   0.206006, 0,0,0,0
    1389,  -0.000977,   0.001465,   0.004395,   0.025819,   0.989135,   0.203076, 0,0,0,0
    1405,  -0.000489,   0.000977,   0.002441,   0.022523,   0.991333,   0.205030, 0,0,0,0
    1421,   0.000000,   0.002441,   0.001953,   0.023622,   0.992797,   0.204541, 0,0,0,0
    1436,   0.000000,   0.000488,   0.003418,   0.025209,   0.988281,   0.202466, 0,0,0,0
    1452,  -0.000977,   0.000977,   0.003418,   0.022401,   0.994262,   0.206983, 0,0,0,0
    1468,  -0.000977,   0.001465,   0.002441,   0.024354,   0.990234,   0.208204, 0,0,0,0
    1483,  -0.000977,   0.002441,   0.002441,   0.026918,   0.994262,   0.208570, 0,0,0,0
    1499,   0.000000,   0.000488,   0.002930,   0.027040,   0.992797,   0.198804, 0,0,0,0
    1514,  -0.000489,   0.000488,   0.001953,   0.023622,   0.988036,   0.207837, 0,0,0,0
    1530,  -0.000489,   0.001465,   0.002441,   0.023378,   0.991455,   0.210523, 0,0,0,0
    1546,  -0.000489,   0.001953,   0.002441,   0.029116,   0.991821,   0.203443, 0,0,0,0
    1561,  -0.000489,   0.000977,   0.002441,   0.024965,   0.994751,   0.206006, 0,0,0,0
    1577,  -0.001954,   0.001465,   0.002930,   0.024477,   0.991943,   0.207227, 0,0,0,0
    1593,  -0.000977,   0.001953,   0.002441,   0.024721,   0.990966,   0.208570, 0,0,0,0
    1608,  -0.000977,   0.001953,   0.001953,   0.024232,   0.992797,   0.206983, 0,0,0,0
    1624,  -0.000489,   0.001465,   0.002441,   0.026308,   0.994018,   0.201856, 0,0,0,0
    1639,  -0.001466,   0.001953,   0.002441,   0.024110,   0.995483,   0.204663, 0,0,0,0
    1655,  -0.000977,   0.001953,   0.002441,   0.025453,   0.989990,   0.207105, 0,0,0,0
    1671,  -0.000977,   0.001953,   0.001953,   0.025453,   0.988891,   0.205396, 0,0,0,0
    1686,  -0.001466,   0.001465,   0.003418,   0.026064,   0.990600,   0.205274, 0,0,0,0
    1702,  -0.000489,   0.001465,   0.003906,   0.025575,   0.992065,   0.205762, 0,0,0,0
    1717,   0.000000,   0.001465,   0.002441,   0.026186,   0.987914,   0.205274, 0,0,0,0
    1733,   0.000000,   0.001465,   0.003906,   0.029482,   0.991210,   0.207715, 0,0,0,0
    1749,  -0.000489,   0.001465,   0.002930,   0.028627,   0.993530,   0.203321, 0,0,0,0
    1764,  -0.000977,   0.001953,   0.001465,   0.024599,   0.996582,   0.207471, 0,0,0,0
    1780,   0.000000,   0.001465,   0.002441,   0.022401,   0.990600,   0.208570, 0,0,0,0
    1796,  -0.000489,   0.001465,   0.002441,   0.026186,   0.990600,   0.210035, 0,0,0,0
    1811,   0.000000,   0.001465,   0.003418,   0.026918,   0.990966,   0.206861, 0,0,0,0
    1827,   0.000000,   0.001465,   0.002930,   0.025697,   0.989623,   0.207959, 0,0,0,0
    1842,  -0.001466,   0.000977,   0.003906,   0.027773,   0.992309,   0.206861, 0,0,0,0
    1858,  -0.000489,   0.001465,   0.002930,   0.026308,   0.988281,   0.206495, 0,0,0,0
    1874,   0.000000,   0.001953,   0.002441,   0.025453,   0.992553,   0.204541, 0,0,0,0
    1889,   0.000000,   0.001465,   0.003418,   0.025819,   0.995361,   0.207593, 0,0,0,0
    1905,  -0.000489,   0.001953,   0.002930,   0.026064,   0.992553,   0.206128, 0,0,0,0
    1921,  -0.000489,   0.001953,   0.001953,   0.022157,   0.991455,   0.207471, 0,0,0,0
    1936,  -0.000977,   0.000488,   0.002930,   0.024599,   0.991210,   0.206250, 0,0,0,0
    1952,  -0.001466,   0.000977,   0.002930,   0.027773,   0.990844,   0.207593, 0,0,0,0
    1967,  -0.000977,   0.001953,   0.003418,   0.026430,   0.988891,   0.205640, 0,0,0,0
    1983,  -0.000489,   0.001953,   0.001953,   0.027284,   0.989013,   0.206372, 0,0,0,0
    1999,  -0.001466,   0.000000,   0.003418,   0.026430,   0.993042,   0.203931, 0,0,0,0
    2014,  -0.000977,   0.000977,   0.003906,   0.025575,   0.991699,   0.206739, 0,0,0,0
    2030,   0.000000,   0.001953,   0.002930,   0.025087,   0.989868,   0.206983, 0,0,0,0
    2046,  -0.000977,   0.001953,   0.001953,   0.024110,   0.989257,   0.206250, 0,0,0,0
    2061,  -0.001954,   0.001465,   0.003418,   0.025209,   0.992919,   0.206495, 0,0,0,0
    2077,  -0.000977,   0.002441,   0.002441,   0.026064,   0.992553,   0.207471, 0,0,0,0
    2092,  -0.000489,   0.001953,   0.004395,   0.023622,   0.993042,   0.207105, 0,0,0,0
    2108,  -0.001466,   0.001953,   0.003418,   0.024354,   0.989990,   0.208204, 0,0,0,0
    2124,  -0.001466,   0.000977,   0.002441,   0.026064,   0.992553,   0.202588, 0,0,0,0
    2139,  -0.001466,   0.000977,   0.002930,   0.025941,   0.993042,   0.206983, 0,0,0,0
    2155,  -0.000489,   0.002441,   0.003418,   0.027651,   0.992675,   0.205762, 0,0,0,0
    2171,  -0.000489,   0.001465,   0.002930,   0.022645,   0.990478,   0.205762, 0,0,0,0
    2186,  -0.000489,   0.000977,   0.001953,   0.027529,   0.996338,   0.206128, 0,0,0,0
    2202,  -0.000489,   0.001465,   0.002441,   0.023500,   0.991333,   0.207105, 0,0,0,0
    2217,  -0.000489,   0.000977,   0.002441,   0.023744,   0.992553,   0.203565, 0,0,0,0
    2233,  -0.001954,   0.000488,   0.002441,   0.024843,   0.989990,   0.208936, 0,0,0,0
    2249,  -0.000489,   0.001953,   0.003418,   0.024843,   0.992431,   0.206372, 0,0,0,0
    2264,   0.000000,   0.000977,   0.003418,   0.024477,   0.982177,   0.205396, 0,0,0,0
    2280,  -0.000977,   0.001953,   0.001953,   0.023744,   1.003906,   0.204785, 0,0,0,0
    2295,  -0.000489,   0.002441,   0.003418,   0.025697,   0.987548,   0.198926, 0,0,0,0
    2311,  -0.000489,   0.001465,   0.002441,   0.024232,   0.985106,   0.204663, 0,0,0,0
    2327,  -0.000977,   0.001465,   0.003418,   0.024110,   0.985717,   0.208814, 0,0,0,0
    2342,  -0.000977,   0.001953,   0.001953,   0.026064,   0.989013,   0.206739, 0,0,0,0
    2358,   0.000000,   0.000977,   0.003418,   0.026186,   0.995849,   0.206983, 0,0,0,0
    2374,  -0.000489,   0.000977,   0.001465,   0.023622,   0.992065,   0.206617, 0,0,0,0
    2389,  -0.001466,   0.001465,   0.003906,   0.025087,   0.989135,   0.204908, 0,0,0,0
    2405,   0.000000,   0.001465,   0.002441,   0.025087,   0.990112,   0.209424, 0,0,0,0
    2420,  -0.000489,   0.002441,   0.003418,   0.027406,   0.995361,   0.203565, 0,0,0,0
    2436,  -0.000977,   0.001953,   0.003906,   0.027162,   0.988769,   0.203687, 0,0,0,0
    2452,  -0.001466,   0.002441,   0.002441,   0.025087,   0.993042,   0.207471, 0,0,0,0
    2467,  -0.000977,   0.000977,   0.002441,   0.025819,   0.990722,   0.207105, 0,0,0,0
    2483,  -0.000977,   0.000977,   0.002441,   0.028017,   0.996216,   0.204663, 0,0,0,0
    2499,  -0.000977,   0.001465,   0.002441,   0.025331,   0.992065,   0.208082, 0,0,0,0
    2514,  -0.000977,   0.001465,   0.002441,   0.024110,   0.991943,   0.205152, 0,0,0,0
    2530,  -0.000489,   0.001953,   0.002441,   0.025209,   0.992309,   0.204175, 0,0,0,0
    2545,  -0.000489,   0.001953,   0.002441,   0.025087,   0.989990,   0.206006, 0,0,0,0
    2561,  -0.000489,   0.001465,   0.002441,   0.022645,   0.997192,   0.205396, 0,0,0,0
    2577,  -0.001466,   0.001953,   0.002441,   0.025331,   0.991088,   0.208692, 0,0,0,0
    2592,  -0.000489,   0.001953,   0.001953,   0.028871,   0.990844,   0.205030, 0,0,0,0
    2608,  -0.000977,   0.001953,   0.003418,   0.026918,   0.991577,   0.206006, 0,0,0,0
    2624,  -0.000977,   0.001465,   0.002441,   0.021547,   0.991699,   0.204663, 0,0,0,0
    2639,  -0.001466,   0.001465,   0.002930,   0.025941,   0.993530,   0.204053, 0,0,0,0
    2655,  -0.001954,   0.001465,   0.002930,   0.024354,   0.987914,   0.208448, 0,0,0,0
    2670,   0.000000,   0.002930,   0.002441,   0.024965,   0.993896,   0.204175, 0,0,0,0
    2686,  -0.000489,   0.001953,   0.002441,   0.025209,   0.991699,   0.208448, 0,0,0,0
    2702,  -0.000977,   0.001953,   0.002441,   0.026796,   0.989745,   0.207593, 0,0,0,0
    2717,   0.000000,   0.000977,   0.002930,   0.025575,   0.991821,   0.205152, 0,0,0,0
    2733,  -0.000489,   0.002441,   0.002441,   0.024721,   0.990356,   0.204419, 0,0,0,0
    2748,  -0.000489,   0.001465,   0.002930,   0.024843,   0.996216,   0.203321, 0,0,0,0
    2764,  -0.001466,   0.000977,   0.002930,   0.024354,   0.990478,   0.206739, 0,0,0,0
    2780,   0.000000,   0.001465,   0.003418,   0.025331,   0.990600,   0.207349, 0,0,0,0
    2795,  -0.000977,   0.002930,   0.000977,   0.026186,   0.993286,   0.206617, 0,0,0,0
    2811,  -0.000977,   0.000488,   0.001953,   0.024965,   0.989868,   0.207471, 0,0,0,0
    2827,  -0.000977,   0.001465,   0.002441,   0.021913,   0.993774,   0.205152, 0,0,0,0
    2842,  -0.001466,   0.001465,   0.003906,   0.023378,   0.991943,   0.205640, 0,0,0,0
    2858,  -0.001466,   0.002441,   0.002930,   0.023500,   0.993164,   0.209302, 0,0,0,0
    2873,  -0.002443,   0.002441,   0.003418,   0.023134,   0.992919,   0.209302, 0,0,0,0
    2889,  -0.000977,   0.000977,   0.002441,   0.021303,   0.989990,   0.207837, 0,0,0,0
    2905,  -0.000489,   0.002441,   0.004395,   0.027162,   0.989868,   0.205396, 0,0,0,0
    2920,  -0.000489,   0.000977,   0.002441,   0.022035,   0.994629,   0.204785, 0,0,0,0
    2936,  -0.000977,   0.001953,   0.002441,   0.022279,   0.991821,   0.207715, 0,0,0,0
    2952,  -0.000977,   0.002930,   0.002441,   0.024232,   0.989501,   0.206861, 0,0,0,0
    2967,  -0.001954,   0.000977,   0.002441,   0.026186,   0.992797,   0.207959, 0,0,0,0
    2983,   0.000000,   0.001953,   0.003418,   0.024477,   0.991577,   0.203687, 0,0,0,0
    2998,  -0.001466,   0.000977,   0.003418,   0.025087,   0.990356,   0.204663, 0,0,0,0
    3014,  -0.000977,   0.003418,   0.002441,   0.026552,   0.993896,   0.207227, 0,0,0,0
    3030,  -0.001466,   0.001465,   0.002441,   0.024843,   0.988403,   0.205274, 0,0,0,0
    3045,  -0.000977,   0.001953,   0.003418,   0.025331,   0.991455,   0.205396, 0,0,0,0
    3061,  -0.000977,   0.001953,   0.004395,   0.026796,   0.989745,   0.203076, 0,0,0,0
    3077,   0.000000,   0.000977,   0.003418,   0.025453,   0.987304,   0.204175, 0,0,0,0
    3092,  -0.000977,   0.001465,   0.002930,   0.023988,   0.991088,   0.203931, 0,0,0,0
    3108,  -0.000977,   0.001953,   0.002441,   0.022523,   0.992797,   0.204541, 0,0,0,0
    3123,  -0.000977,   0.001953,   0.001953,   0.023866,   0.988403,   0.205640, 0,0,0,0
    3139,  -0.001466,   0.001465,   0.001953,   0.020082,   0.987670,   0.210889, 0,0,0,0
    3155,  -0.000977,   0.001465,   0.002930,   0.027529,   0.990600,   0.203321, 0,0,0,0
    3170,  -0.000977,   0.001465,   0.003418,   0.025697,   0.995727,   0.203931, 0,0,0,0
    3186,  -0.000489,   0.001465,   0.002930,   0.027651,   0.994873,   0.206495, 0,0,0,0
    3202,  -0.000489,   0.000977,   0.003906,   0.026064,   0.990112,   0.205274, 0,0,0,0
    3217,  -0.000977,   0.000977,   0.003418,   0.025331,   0.989623,   0.206983, 0,0,0,0
    3233,  -0.001466,   0.002441,   0.003906,   0.024354,   0.988158,   0.209424, 0,0,0,0
    3248,  -0.001466,   0.001465,   0.003418,   0.021303,   0.988891,   0.203443, 0,0,0,0
    3264,  -0.000977,   0.001953,   0.002930,   0.025941,   0.995971,   0.208448, 0,0,0,0
    3280,  -0.001466,   0.001465,   0.002930,   0.024354,   0.991455,   0.204175, 0,0,0,0
    3295,  -0.000489,   0.002441,   0.002441,   0.022523,   0.992431,   0.209424, 0,0,0,0
    3311,  -0.000489,   0.002441,   0.002930,   0.024477,   0.988403,   0.203321, 0,0,0,0
    3326,  -0.000977,   0.000977,   0.002930,   0.026674,   0.989013,   0.206861, 0,0,0,0
    3342,  -0.000489,   0.000977,   0.002441,   0.025941,   0.992431,   0.206739, 0,0,0,0
    3358,   0.000000,   0.001465,   0.002930,   0.026674,   0.989745,   0.203931, 0,0,0,0
    3373,  -0.000489,   0.001465,   0.003418,   0.022768,   0.993408,   0.206861, 0,0,0,0
    3389,  -0.000489,   0.000488,   0.003418,   0.023988,   0.992065,   0.208326, 0,0,0,0
    3405,  -0.001466,   0.002441,   0.001953,   0.023500,   0.994384,   0.206128, 0,0,0,0
    3420,   0.000000,   0.001465,   0.002930,   0.022645,   0.991333,   0.206983, 0,0,0,0
    3436,  -0.000977,   0.000488,   0.003418,   0.023012,   0.996216,   0.203931, 0,0,0,0
    3451,  -0.000977,   0.001465,   0.003418,   0.025209,   0.993042,   0.206250, 0,0,0,0
    3467,  -0.000489,   0.000977,   0.003418,   0.027529,   0.991455,   0.206617, 0,0,0,0
    3483,   0.000000,   0.001953,   0.002930,   0.023988,   0.997314,   0.205640, 0,0,0,0
    3498,  -0.000977,   0.000977,   0.003418,   0.023256,   0.994506,   0.208936, 0,0,0,0
    3514,  -0.000977,   0.000977,   0.003418,   0.024110,   0.995239,   0.204908, 0,0,0,0
    3530,  -0.001466,   0.001465,   0.002441,   0.027162,   0.987792,   0.207227, 0,0,0,0
    3545,  -0.000489,   0.000488,   0.002930,   0.024110,   0.991455,   0.208448, 0,0,0,0
    3561,  -0.001466,   0.001953,   0.001465,   0.021547,   0.997192,   0.215162, 0,0,0,0
    3576,  -0.000977,   0.001465,   0.002441,   0.023500,   0.991821,   0.210157, 0,0,0,0
    3592,   0.000000,   0.001465,   0.002930,   0.026674,   0.986327,   0.204908, 0,0,0,0
    3608,   0.000000,   0.000977,   0.002441,   0.025209,   0.994384,   0.204541, 0,0,0,0
    3623,  -0.001466,   0.001465,   0.001953,   0.019960,   0.992553,   0.207837, 0,0,0,0
    3639,   0.000000,   0.000977,   0.000977,   0.025087,   0.989745,   0.202954, 0,0,0,0
    3655,  -0.001954,   0.000977,   0.002441,   0.025941,   0.990112,   0.203565, 0,0,0,0
    3670,  -0.001466,   0.001953,   0.003906,   0.024232,   0.994873,   0.212110, 0,0,0,0
    3686,  -0.000489,   0.000488,   0.002441,   0.025941,   0.991943,   0.204663, 0,0,0,0
    3701,   0.000000,   0.001465,   0.001953,   0.026308,   0.991943,   0.208326, 0,0,0,0
    3717,  -0.000489,   0.001953,   0.002930,   0.027162,   0.991943,   0.204541, 0,0,0,0
    3733,  -0.000489,   0.002441,   0.002930,   0.027529,   0.995483,   0.203565, 0,0,0,0
    3748,  -0.000489,   0.001465,   0.003418,   0.024965,   0.985473,   0.207593, 0,0,0,0
    3764,  -0.001466,   0.000488,   0.003418,   0.022401,   0.992919,   0.202222, 0,0,0,0
    3779,  -0.001466,   0.001465,   0.002441,   0.023378,   0.991455,   0.202588, 0,0,0,0
    3795,  -0.000977,   0.000977,   0.001953,   0.025941,   0.988769,   0.206617, 0,0,0,0
    3811,   0.000000,   0.002441,   0.001953,   0.023500,   0.990234,   0.204419, 0,0,0,0
    3826,  -0.000977,   0.003418,   0.003418,   0.027895,   0.990112,   0.206617, 0,0,0,0
    3842,  -0.003420,  -0.002443,   0.000000,   0.024843,   0.990844,   0.213087, 0,0,0,0
    3858,  -0.002443,  -0.002931,   0.000488,   0.033266,   0.992187,   0.185009, 0,0,0,0
    3873,  -0.001954,  -0.014656,   0.000000,   0.024843,   0.994751,   0.208326, 0,0,0,0
    3889,  -0.001466,  -0.007816,   0.000488,   0.006165,   0.981933,   0.244705, 0,0,0,0
    3904,   0.000000,   0.001465,   0.002930,   0.021791,   0.992431,   0.206983, 0,0,0,0
    3920,   0.000488,   0.005371,   0.004395,   0.015077,   0.982299,   0.232131, 0,0,0,0
    3936,   0.000488,   0.009277,   0.006836,   0.022890,   0.992919,   0.216261, 0,0,0,0
    3951,   0.000488,   0.010254,   0.005859,   0.028749,   0.988769,   0.193676, 0,0,0,0
    3967,  -0.000489,   0.001465,   0.002441,   0.022645,   0.991577,   0.202954, 0,0,0,0
    3983,  -0.002443,   0.003906,   0.000977,   0.028017,   1.001953,   0.185619, 0,0,0,0
    3998,   0.000000,   0.001465,   0.002441,   0.022890,   0.991577,   0.208570, 0,0,0,0
    4014,  -0.000977,   0.000488,   0.002441,   0.025819,   0.989013,   0.204785, 0,0,0,0
    4029,  -0.000489,   0.001953,   0.002930,   0.024354,   0.994018,   0.208204, 0,0,0,0
    4045,  -0.001954,   0.000488,   0.001953,   0.023866,   0.990356,   0.205640, 0,0,0,0
    4061,   0.000000,   0.002441,   0.003418,   0.027529,   0.992797,   0.203076, 0,0,0,0
    4076,  -0.000977,   0.000977,   0.002930,   0.025697,   0.994629,   0.204419, 0,0,0,0
    4092,  -0.000977,   0.001953,   0.002441,   0.026186,   0.990112,   0.203931, 0,0,0,0
    4108,  -0.000489,   0.001953,   0.001465,   0.024354,   0.994018,   0.204785, 0,0,0,0
    4123,  -0.000489,   0.001465,   0.002930,   0.025697,   0.989501,   0.207959, 0,0,0,0
    4139,  -0.000489,   0.001953,   0.003418,   0.024721,   0.992065,   0.206250, 0,0,0,0
    4154,  -0.000977,   0.001465,   0.003418,   0.025331,   0.990478,   0.205518, 0,0,0,0
    4170,  -0.000977,   0.001953,   0.003418,   0.022645,   0.989379,   0.204419, 0,0,0,0
    4186,  -0.000977,   0.001953,   0.002441,   0.025453,   0.992309,   0.207471, 0,0,0,0
    4201,   0.000000,   0.001465,   0.001465,   0.026918,   0.989623,   0.205152, 0,0,0,0
    4217,   0.000000,   0.001465,   0.002930,   0.025819,   0.989379,   0.203198, 0,0,0,0
    4233,  -0.001466,   0.002441,   0.001953,   0.023622,   0.991333,   0.212843, 0,0,0,0
    4248,  -0.000489,   0.002930,   0.003418,   0.021547,   0.995239,   0.207715, 0,0,0,0
    4264,  -0.001466,   0.002441,   0.002441,   0.019471,   0.993164,   0.205884, 0,0,0,0
    4279,   0.000000,   0.001465,   0.002441,   0.025087,   0.989745,   0.203809, 0,0,0,0
    4295,  -0.001466,   0.001953,   0.003418,   0.023744,   0.989135,   0.206006, 0,0,0,0
    4311,  -0.000977,   0.001465,   0.003418,   0.023866,   0.992675,   0.207959, 0,0,0,0
    4326,  -0.000489,   0.001953,   0.003418,   0.024232,   0.991577,   0.207959, 0,0,0,0
    4342,  -0.001466,   0.000977,   0.002441,   0.025819,   0.988647,   0.204419, 0,0,0,0
    4357,  -0.000977,   0.001465,   0.003418,   0.025087,   0.993408,   0.206617, 0,0,0,0
    4373,  -0.000489,   0.001953,   0.002441,   0.023866,   0.993042,   0.208326, 0,0,0,0
    4389,  -0.000489,   0.000977,   0.004883,   0.024599,   0.991699,   0.204175, 0,0,0,0
    4404,  -0.000977,   0.000977,   0.002930,   0.024477,   0.987426,   0.209913, 0,0,0,0
    4420,  -0.001466,   0.002441,   0.001953,   0.024477,   0.997070,   0.204785, 0,0,0,0
