      37,   0.022157,   0.976683,   0.201978
      52,   0.018983,   0.956907,   0.191113
      68,   0.019960,   0.982909,   0.207227
      84,   0.016664,   0.956662,   0.189526
      99,   0.021791,   0.965940,   0.200513
     115,   0.023866,   0.979979,   0.196728
     137,   0.020692,   0.973021,   0.192089
     152,   0.020814,   0.973997,   0.201367
     168,   0.019227,   0.960325,   0.195508
     184,   0.022645,   0.967894,   0.197339
     199,   0.019593,   0.979247,   0.199780
     215,   0.020326,   0.966795,   0.197461
     237,   0.020570,   0.965696,   0.195508
     252,   0.021303,   0.969358,   0.200513
     268,   0.019105,   0.964353,   0.194165
     284,   0.022645,   0.975462,   0.198926
     299,   0.020204,   0.970579,   0.194409
     315,   0.020814,   0.963499,   0.195019
     337,   0.021058,   0.967771,   0.196484
     353,   0.022279,   0.971068,   0.198071
     368,   0.021058,   0.976073,   0.198926
     384,   0.020936,   0.970823,   0.197583
     400,   0.020814,   0.968016,   0.199902
     415,   0.020814,   0.968626,   0.197217
     437,   0.021547,   0.965330,   0.196484
     453,   0.018129,   0.973387,   0.199170
     468,   0.020204,   0.969603,   0.196972
     484,   0.021791,   0.973021,   0.197949
     500,   0.021547,   0.968626,   0.196728
     515,   0.022890,   0.970457,   0.192456
     537,   0.022523,   0.964353,   0.195508
     553,   0.022157,   0.965208,   0.195385
     569,   0.019716,   0.965696,   0.193432
     584,   0.019960,   0.969603,   0.197095
     600,   0.020692,   0.970457,   0.197461
     615,   0.018617,   0.969236,   0.197705
     637,   0.020814,   0.970823,   0.199048
     653,   0.021181,   0.968626,   0.199048
     669,   0.017884,   0.970213,   0.194409
     684,   0.020082,   0.968992,   0.191601
     700,   0.020082,   0.964964,   0.200024
     716,   0.021791,   0.971434,   0.196240
     738,   0.020570,   0.964842,   0.194897
     753,   0.019960,   0.972166,   0.197583
     769,   0.020570,   0.971678,   0.197217
     785,   0.020204,   0.973997,   0.197339
     800,   0.021058,   0.963743,   0.195996
     816,   0.020204,   0.972044,   0.194775
     838,   0.018129,   0.969603,   0.197583
     853,   0.020204,   0.971922,   0.199536
     869,   0.019593,   0.971068,   0.194409
     885,   0.021425,   0.972655,   0.197095
     900,   0.021058,   0.969847,   0.199292
     916,   0.020936,   0.970945,   0.198315
     938,   0.020204,   0.967649,   0.196118
     954,   0.020448,   0.971556,   0.200757
     969,   0.020692,   0.968870,   0.197217
     985,   0.022768,   0.969236,   0.196118
    1001,   0.022890,   0.966795,   0.196362
    1016,   0.020692,   0.972410,   0.197827
    1032,   0.021058,   0.970701,   0.195263
    1047,   0.019593,   0.966673,   0.195019
    1062,   0.020082,   0.974730,   0.198315
    1077,   0.022279,   0.969603,   0.198315
    1092,   0.022645,   0.971678,   0.195263
    1108,   0.021425,   0.968626,   0.195019
    1124,   0.021303,   0.971312,   0.198193
    1139,   0.021425,   0.969603,   0.195508
    1154,   0.016786,   0.970091,   0.197339
    1170,   0.017152,   0.969603,   0.197095
    1186,   0.017640,   0.970579,   0.198804
    1202,   0.021058,   0.968992,   0.194043
    1218,   0.018983,   0.969358,   0.196606
    1231,   0.020936,   0.969969,   0.199048
    1247,   0.022279,   0.971068,   0.196728
    1262,   0.017640,   0.968870,   0.195263
    1278,   0.020814,   0.968992,   0.197095
    1305,   0.018739,   0.974608,   0.197705
    1321,   0.023622,   0.963987,   0.196972
    1339,   0.019227,   0.972533,   0.196972
    1354,   0.020326,   0.965086,   0.199048
    1370,   0.019838,   1.042117,   0.232497
    1385,   0.017762,   0.945309,   0.196606
    1401,   0.018739,   0.963255,   0.190869
    1417,   0.037783,   0.955808,   0.199414
    1439,   0.035097,   0.923213,   0.182201
    1454,   0.010316,   0.921870,   0.182323
    1470,   0.016297,   0.972899,   0.195752
    1486,   0.016053,   0.974608,   0.191235
    1501,   0.021791,   0.959836,   0.202466
    1517,   0.032778,   0.985106,   0.196850
    1539,   0.025209,   1.040652,   0.221144
    1554,   0.011658,   0.959104,   0.194287
    1570,   0.004822,   0.964842,   0.182689
    1586,   0.023988,   0.930904,   0.172313
    1601,   0.009461,   0.943722,   0.179882
    1617,   0.018983,   0.943966,   0.182201
    1639,   0.023500,   0.993164,   0.202954
    1655,   0.017396,   0.970579,   0.194775
    1670,   0.025819,   0.974242,   0.201245
    1686,   0.023256,   0.973143,   0.198437
    1701,   0.018983,   0.970579,   0.194165
    1717,   0.019838,   0.971434,   0.198437
    1739,   0.021425,   0.972533,   0.197095
    1755,   0.019960,   0.969236,   0.194287
    1771,   0.020936,   0.972044,   0.199170
    1786,   0.023988,   0.964353,   0.198071
    1802,   0.023500,   0.972288,   0.196972
    1817,   0.021181,   0.968016,   0.197339
    1840,   0.022035,   0.968260,   0.197705
    1855,   0.021425,   0.973143,   0.198437
    1871,   0.017884,   0.968870,   0.193920
    1886,   0.019349,   0.970579,   0.195019
    1902,   0.019593,   0.968260,   0.197583
    1918,   0.017030,   0.968992,   0.196240
    1940,   0.019838,   0.969969,   0.196850
    1955,   0.022890,   0.969725,   0.194897
    1971,   0.018983,   0.967161,   0.197095
    1986,   0.021181,   0.970457,   0.199414
