      27,   0.022157,   0.967894,   0.197949
      43,   0.023744,   0.967894,   0.198437
      59,   0.022279,   0.969114,   0.199414
      74,   0.020448,   0.968260,   0.196972
      96,   0.022279,   0.968992,   0.198315
     112,   0.021791,   0.969236,   0.197339
     127,   0.021058,   0.968138,   0.200391
     143,   0.021547,   0.967649,   0.196606
     159,   0.023622,   0.968138,   0.196850
     174,   0.020082,   0.968748,   0.196606
     196,   0.024110,   0.968626,   0.198071
     212,   0.023012,   0.971190,   0.196606
     228,   0.023622,   0.969481,   0.199414
     243,   0.022401,   0.968138,   0.198926
     259,   0.021913,   0.968626,   0.196484
     274,   0.022645,   0.970091,   0.196972
     296,   0.024232,   0.967161,   0.198560
     312,   0.022035,   0.968016,   0.195996
     328,   0.021058,   0.968870,   0.199780
     343,   0.019471,   0.968138,   0.195996
     359,   0.019471,   0.969358,   0.195874
     374,   0.020570,   0.970457,   0.196240
     396,   0.021547,   0.964597,   0.199902
     412,   0.022523,   0.968626,   0.196850
     428,   0.023988,   0.970335,   0.199658
     443,   0.021913,   0.967771,   0.198437
     459,   0.022768,   0.964109,   0.198560
     475,   0.021058,   0.968016,   0.196362
     496,   0.024843,   0.967405,   0.195141
     512,   0.022035,   0.969603,   0.198193
     528,   0.022035,   0.971556,   0.200757
     543,   0.018739,   0.969481,   0.198437
     559,   0.019716,   0.970701,   0.195508
     575,   0.020326,   0.969114,   0.199536
     596,   0.020570,   0.969114,   0.194775
     612,   0.020448,   0.972044,   0.197705
     628,   0.021669,   0.969236,   0.198437
     643,   0.023378,   0.966307,   0.194409
     659,   0.023134,   0.969481,   0.195263
     675,   0.022401,   0.966917,   0.197339
     696,   0.021791,   0.965940,   0.197339
     712,   0.022768,   0.966062,   0.196240
     728,   0.027651,   0.967161,   0.194897
     743,   0.019960,   0.968504,   0.197827
     759,   0.023134,   0.969969,   0.197339
     775,   0.021058,   0.964353,   0.198315
     796,   0.021547,   0.968260,   0.199414
     812,   0.022768,   0.967283,   0.194287
     828,   0.023012,   0.970579,   0.195996
     843,   0.023378,   0.970701,   0.199658
     859,   0.027162,   0.970091,   0.200879
     875,   0.023256,   0.966429,   0.197583
     896,   0.023988,   0.969358,   0.195263
     912,   0.023744,   0.970701,   0.195874
     927,   0.022279,   0.967283,   0.195752
     943,   0.020570,   0.966429,   0.197339
     959,   0.024354,   0.967161,   0.198926
     975,   0.021058,   0.972533,   0.199414
     996,   0.022035,   0.967894,   0.197461
    1012,   0.024232,   0.968016,   0.198193
    1028,   0.021547,   0.968992,   0.195874
    1043,   0.021181,   0.965086,   0.199292
    1059,   0.024354,   0.965818,   0.195141
    1074,   0.021913,   0.970091,   0.196972
    1096,   0.020570,   0.969481,   0.197705
    1112,   0.023378,   0.969847,   0.197949
    1128,   0.019471,   0.969481,   0.198315
    1143,   0.021547,   0.966429,   0.198071
    1159,   0.021547,   0.968870,   0.196850
    1174,   0.023500,   0.965208,   0.196972
    1196,   0.023866,   0.972288,   0.196850
    1212,   0.023378,   0.970335,   0.197339
    1228,   0.022157,   0.973265,   0.196972
    1243,   0.020936,   0.970579,   0.195263
    1259,   0.023012,   0.970213,   0.198071
    1274,   0.020692,   0.966429,   0.195874
    1296,   0.020936,   0.967649,   0.198193
    1312,   0.020936,   0.971068,   0.195752
    1328,   0.021303,   0.970945,   0.198804
    1343,   0.021181,   0.965208,   0.197949
    1359,   0.023622,   0.969236,   0.196972
    1374,   0.024843,   0.970823,   0.199170
    1396,   0.023256,   0.967649,   0.195752
    1412,   0.021425,   0.970579,   0.195385
    1428,   0.025453,   0.966551,   0.200391
    1443,   0.020814,   0.967649,   0.198926
    1459,   0.019105,   0.967039,   0.197339
    1474,   0.022645,   0.967039,   0.196728
    1496,   0.022035,   0.967649,   0.198071
    1512,   0.021669,   0.964109,   0.197217
    1528,   0.023256,   0.966673,   0.199048
    1543,   0.021058,   0.966917,   0.198315
    1559,   0.023378,   0.970457,   0.196728
    1574,   0.023744,   0.969114,   0.198437
    1596,   0.022645,   0.963133,   0.198071
    1612,   0.019349,   0.969481,   0.200146
    1628,   0.024354,   0.969236,   0.198193
    1643,   0.021547,   0.969481,   0.195385
    1659,   0.019960,   0.968016,   0.195996
    1674,   0.018617,   0.967283,   0.192944
    1696,   0.022157,   0.969114,   0.199536
    1712,   0.023988,   0.968382,   0.199048
    1728,   0.020570,   0.964720,   0.196850
    1743,   0.023744,   0.968382,   0.197095
    1759,   0.019960,   0.971068,   0.197095
    1774,   0.020936,   0.968382,   0.197339
    1796,   0.019716,   0.966551,   0.194897
    1812,   0.025453,   0.971922,   0.199658
    1827,   0.021669,   0.968870,   0.197583
    1843,   0.025331,   0.967527,   0.198315
    1859,   0.022768,   0.970213,   0.197461
    1874,   0.021791,   0.974242,   0.197217
    1896,   0.023134,   0.966795,   0.200513
    1912,   0.020326,   0.965940,   0.194653
    1928,   0.022401,   0.969114,   0.198437
    1943,   0.022401,   0.968138,   0.197827
    1959,   0.023378,   0.968626,   0.197583
    1975,   0.021181,   0.970457,   0.200024
    1996,   0.021547,   0.965330,   0.197339
    2012,   0.022523,   0.965574,   0.198315
    2028,   0.022035,   0.967039,   0.195996
    2043,   0.021547,   0.966917,   0.198071
    2059,   0.022768,   0.969236,   0.198071
    2075,   0.023378,   0.965452,   0.196362
    2090,   0.022768,   0.967894,   0.197339
    2115,   0.018739,   0.965452,   0.196606
    2130,   0.019838,   0.966551,   0.196240
    2146,   0.022157,   0.968626,   0.199536
    2161,   0.019471,   0.969358,   0.193920
    2177,   0.020692,   0.971434,   0.196850
    2196,   0.023500,   0.969358,   0.193432
    2212,   0.023500,   0.967283,   0.196606
    2228,   0.023988,   0.968626,   0.197827
    2243,   0.022768,   0.965940,   0.195263
    2259,   0.020326,   0.965208,   0.198071
    2275,   0.022157,   0.968138,   0.196240
    2296,   0.022645,   0.967771,   0.195752
    2312,   0.020448,   0.968382,   0.194531
    2328,   0.020692,   0.967649,   0.197705
    2343,   0.022523,   0.966551,   0.193676
    2359,   0.022279,   0.965208,   0.199658
    2375,   0.022035,   0.969969,   0.197949
    2396,   0.020936,   0.966673,   0.197949
    2412,   0.023134,   0.969358,   0.198193
    2428,   0.021425,   0.967771,   0.197095
    2443,   0.022035,   0.967771,   0.198560
    2459,   0.019716,   0.971556,   0.199414
    2474,   0.021303,   0.966917,   0.195263
    2497,   0.019593,   0.967771,   0.197339
    2512,   0.022157,   0.973509,   0.197095
    2528,   0.023378,   0.964353,   0.196728
    2544,   0.021791,   0.970091,   0.198682
    2559,   0.023866,   0.966551,   0.200024
    2575,   0.025331,   0.967894,   0.195996
    2597,   0.019471,   0.970823,   0.198682
    2612,   0.020692,   0.967771,   0.200024
    2628,   0.020814,   0.968870,   0.197949
    2644,   0.020570,   0.969358,   0.196728
    2660,   0.021058,   0.967527,   0.197461
    2675,   0.019960,   0.966673,   0.194653
    2697,   0.024477,   0.969114,   0.195874
    2713,   0.023256,   0.968870,   0.200635
    2728,   0.021303,   0.970457,   0.196484
    2744,   0.021669,   0.968626,   0.199902
    2760,   0.023256,   0.968626,   0.199414
    2775,   0.022523,   0.969358,   0.198682
    2797,   0.022523,   0.971312,   0.200879
    2813,   0.021425,   0.963377,   0.198437
    2828,   0.020326,   0.966673,   0.196728
    2844,   0.022890,   0.967405,   0.197461
    2860,   0.022401,   0.968138,   0.199048
    2875,   0.022035,   0.968016,   0.197949
    2898,   0.023378,   0.970091,   0.199292
    2913,   0.021791,   0.968992,   0.197827
    2929,   0.020448,   0.971068,   0.194775
    2944,   0.024232,   0.963865,   0.196362
    2960,   0.020692,   0.967527,   0.201611
    2976,   0.023134,   0.968992,   0.196972
    2998,   0.022401,   0.967283,   0.198315
    3013,   0.021303,   0.966917,   0.197827
    3029,   0.023012,   0.967283,   0.201123
    3044,   0.020936,   0.966551,   0.197339
    3060,   0.022523,   0.966795,   0.196728
    3076,   0.022035,   0.968382,   0.196972
    3098,   0.021425,   0.966673,   0.197461
    3114,   0.022157,   0.967771,   0.196484
    3129,   0.024721,   0.967649,   0.196606
    3145,   0.021913,   0.967649,   0.195874
    3160,   0.021181,   0.970335,   0.200024
    3176,   0.023866,   0.971312,   0.195508
    3198,   0.022645,   0.968016,   0.197827
    3214,   0.023622,   0.968504,   0.198315
    3229,   0.023988,   0.967649,   0.198926
    3245,   0.022890,   0.969725,   0.198193
    3260,   0.023866,   0.967894,   0.196728
    3276,   0.021181,   0.968504,   0.197583
    3299,   0.021181,   0.970213,   0.197461
    3314,   0.020936,   0.968626,   0.198437
    3330,   0.022645,   0.968016,   0.196118
    3345,   0.022279,   0.969114,   0.194897
    3361,   0.022768,   0.966917,   0.199780
    3376,   0.021913,   0.970091,   0.196484
    3399,   0.023866,   0.969603,   0.198071
    3415,   0.023256,   0.968748,   0.197583
    3430,   0.019227,   0.966917,   0.196362
    3446,   0.024354,   0.967649,   0.197217
    3461,   0.021058,   0.969969,   0.196362
    3477,   0.023256,   0.970701,   0.198682
    3499,   0.021547,   0.969358,   0.200391
    3515,   0.022768,   0.968992,   0.199414
    3530,   0.022401,   0.967649,   0.196118
    3546,   0.022279,   0.968260,   0.196484
    3574,   0.021791,   0.971800,   0.197827
    3599,   0.022279,   0.966673,   0.196240
    3615,   0.022523,   0.967527,   0.197949
    3630,   0.021058,   0.967649,   0.196240
    3646,   0.022768,   0.972410,   0.199536
    3662,   0.019716,   0.966795,   0.198071
    3677,   0.020936,   0.970701,   0.197583
    3699,   0.028383,   0.969603,   0.201978
    3715,   0.021058,   0.970335,   0.196850
    3731,   0.025331,   0.966184,   0.196728
    3746,   0.022401,   0.969603,   0.195508
    3762,   0.024721,   0.969358,   0.198071
    3777,   0.023012,   0.965086,   0.196240
    3800,   0.023744,   0.969481,   0.196728
    3815,   0.023134,   0.966795,   0.196850
    3831,   0.020692,   0.969114,   0.197949
    3847,   0.017884,   0.965452,   0.199536
    3862,   0.022157,   0.964720,   0.196362
    3878,   0.022035,   0.967039,   0.194165
    3900,   0.022768,   0.969358,   0.197583
    3916,   0.021303,   0.967771,   0.198315
    3931,   0.020570,   0.969236,   0.197949
    3947,   0.020204,   0.970335,   0.198193
    3963,   0.022645,   0.968138,   0.195263
    3978,   0.019960,   0.969114,   0.198682
    4000,   0.022157,   0.969236,   0.200146
    4016,   0.021303,   0.971434,   0.201489
    4031,   0.022279,   0.965330,   0.197583
    4047,   0.020814,   0.971678,   0.199048
