      31,   0.021425,   0.971556,   0.196240
      47,   0.018495,   0.969603,   0.197949
      63,   0.019349,   0.971312,   0.196484
      78,   0.020570,   0.971068,   0.195752
      94,   0.020692,   0.964475,   0.197461
     110,   0.021913,   0.969969,   0.197583
     131,   0.020326,   0.972533,   0.195996
     147,   0.022523,   0.965452,   0.195996
     163,   0.020692,   0.969114,   0.195385
     178,   0.020204,   0.968992,   0.195630
     194,   0.018861,   0.969847,   0.194165
     209,   0.022645,   0.969603,   0.194043
     232,   0.022890,   0.970091,   0.194287
     247,   0.018495,   0.967283,   0.195019
     263,   0.015809,   0.970823,   0.196972
     278,   0.018129,   0.967649,   0.195874
     294,   0.019105,   0.969603,   0.194409
     310,   0.018373,   0.970335,   0.195508
     332,   0.020326,   0.970701,   0.193066
     347,   0.021058,   0.971068,   0.193066
     363,   0.021791,   0.966917,   0.196728
     379,   0.022279,   0.969236,   0.195508
     394,   0.023622,   0.969358,   0.196972
     410,   0.018861,   0.969603,   0.198315
     432,   0.018861,   0.967649,   0.195630
     448,   0.020204,   0.972777,   0.193798
     463,   0.017518,   0.970091,   0.195508
     479,   0.021791,   0.969236,   0.197949
     494,   0.021058,   0.968138,   0.193066
     510,   0.021913,   0.967039,   0.197461
     532,   0.019349,   0.967161,   0.195752
     548,   0.021547,   0.969969,   0.193432
     563,   0.020814,   0.967771,   0.196606
     579,   0.018617,   0.971434,   0.194531
     595,   0.022157,   0.968138,   0.197827
     610,   0.020692,   0.970945,   0.194653
     632,   0.017396,   0.967649,   0.196484
     648,   0.020936,   0.969481,   0.196362
     663,   0.019471,   0.971434,   0.194775
     679,   0.017762,   0.969114,   0.195141
     695,   0.018251,   0.969725,   0.194165
     710,   0.018861,   0.967894,   0.196240
     733,   0.021303,   0.968992,   0.193188
     748,   0.021303,   0.966917,   0.195630
     764,   0.022157,   0.971434,   0.198560
     779,   0.019960,   0.970579,   0.196606
     795,   0.017762,   0.969969,   0.196972
     811,   0.020204,   0.967527,   0.195752
     833,   0.019349,   0.968504,   0.196606
     848,   0.020082,   0.967527,   0.196850
     864,   0.019227,   0.968382,   0.196972
     880,   0.021303,   0.970579,   0.196850
     895,   0.019349,   0.967894,   0.195263
     911,   0.021791,   0.970823,   0.199048
     933,   0.019960,   0.970579,   0.195874
     948,   0.019349,   0.967405,   0.196362
     964,   0.018617,   0.969725,   0.196362
     980,   0.021058,   0.967405,   0.197461
     995,   0.021058,   0.968870,   0.194165
    1011,   0.019105,   0.967894,   0.196850
    1033,   0.016908,   0.967894,   0.196362
    1049,   0.018373,   0.972288,   0.197217
    1065,   0.020082,   0.968382,   0.196728
    1080,   0.019349,   0.966551,   0.196972
    1096,   0.018983,   0.968382,   0.196972
    1111,   0.021058,   0.970823,   0.196484
    1133,   0.021058,   0.969236,   0.197949
    1149,   0.019593,   0.967894,   0.196728
    1165,   0.019593,   0.967283,   0.196362
    1180,   0.020814,   0.970457,   0.195141
    1196,   0.021181,   0.969481,   0.196118
    1211,   0.021058,   0.969603,   0.197339
    1234,   0.022523,   0.968504,   0.196484
    1249,   0.020570,   0.966062,   0.198560
    1265,   0.019716,   0.971312,   0.193554
    1281,   0.022401,   0.966673,   0.194897
    1296,   0.020204,   0.973143,   0.196118
    1312,   0.020082,   0.967527,   0.193432
    1334,   0.020448,   0.966429,   0.195385
    1350,   0.019716,   0.970945,   0.197095
    1365,   0.019471,   0.971800,   0.194287
    1381,   0.018495,   0.966551,   0.198193
    1396,   0.021791,   0.967771,   0.195996
    1412,   0.019960,   0.968260,   0.193554
    1434,   0.019838,   0.970213,   0.195874
    1450,   0.020814,   0.970091,   0.195385
    1465,   0.021058,   0.968748,   0.195630
    1481,   0.020814,   0.972166,   0.194653
    1497,   0.019838,   0.973387,   0.196606
    1512,   0.019960,   0.973021,   0.198071
    1534,   0.019593,   0.970091,   0.196118
    1550,   0.019838,   0.969847,   0.195141
    1566,   0.018739,   0.969114,   0.193920
    1581,   0.019960,   0.969847,   0.195996
    1597,   0.019960,   0.969358,   0.194165
    1612,   0.020448,   0.968870,   0.195019
    1635,   0.020814,   0.970335,   0.195385
    1650,   0.018373,   0.969358,   0.195508
    1666,   0.020570,   0.968626,   0.195752
    1682,   0.017762,   0.969358,   0.195996
    1697,   0.019838,   0.966551,   0.197095
    1713,   0.019349,   0.968870,   0.192578
    1735,   0.019227,   0.969847,   0.196728
    1750,   0.018983,   0.966184,   0.198193
    1766,   0.022890,   0.968626,   0.198437
    1782,   0.019716,   0.969725,   0.194409
    1797,   0.019105,   0.966917,   0.196362
    1813,   0.020570,   0.970701,   0.196118
